broadcast_date,broadcast_hour,channel_id,programme_id,demographic_id,viewers_thousands,tvr_pct,_loaded_at
2025-07-09,20,BBC2,P016,D005,4372.2,6.94,2025-12-31T23:59:00
2025-07-09,6,BBC2,P037,D010,1102.5,1.75,2025-12-31T23:59:00
2025-07-09,10,EXTRA,P009,D015,510.3,0.81,2025-12-31T23:59:00
2025-07-09,16,EXTRA,P007,D011,346.5,0.55,2025-12-31T23:59:00
2025-07-09,8,EXTRA,P001,D014,510.3,0.81,2025-12-31T23:59:00
2025-07-09,17,EXTRA,P026,D014,434.7,0.69,2025-12-31T23:59:00
2025-07-09,19,EXTRA,P004,D013,1537.2,2.44,2025-12-31T23:59:00
2025-07-09,20,EXTRA,P004,D016,2129.4,3.38,2025-12-31T23:59:00
2025-07-09,7,EXTRA,P023,D012,592.2,0.94,2025-12-31T23:59:00
2025-07-09,11,EXTRA,P009,D012,365.4,0.58,2025-12-31T23:59:00
2025-07-09,23,EXTRA,P011,D008,510.3,0.81,2025-12-31T23:59:00
2025-07-09,15,EXTRA,P014,D006,453.6,0.72,2025-12-31T23:59:00
2025-07-09,9,EXTRA,P003,D010,510.3,0.81,2025-12-31T23:59:00
2025-07-09,14,EXTRA,P022,D007,535.5,0.85,2025-12-31T23:59:00
2025-07-09,15,FACTUAL,P011,D009,132.3,0.21,2025-12-31T23:59:00
2025-07-09,18,FACTUAL,P020,D011,107.1,0.17,2025-12-31T23:59:00
2025-07-09,9,FACTUAL,P012,D001,88.2,0.14,2025-12-31T23:59:00
2025-07-09,6,FACTUAL,P004,D010,308.7,0.49,2025-12-31T23:59:00
2025-07-09,13,FACTUAL,P009,D014,195.3,0.31,2025-12-31T23:59:00
2025-07-09,23,FACTUAL,P025,D011,264.6,0.42,2025-12-31T23:59:00
2025-07-09,21,FACTUAL,P009,D005,1089.9,1.73,2025-12-31T23:59:00
2025-07-09,7,FACTUAL,P003,D008,308.7,0.49,2025-12-31T23:59:00
2025-07-09,14,FACTUAL,P007,D007,132.3,0.21,2025-12-31T23:59:00
2025-07-16,21,ITV1,P011,D007,9689.4,15.38,2025-12-31T23:59:00
2025-07-16,7,ITV1,P047,D014,2198.7,3.49,2025-12-31T23:59:00
2025-07-16,14,ITV1,P059,D006,3068.1,4.87,2025-12-31T23:59:00
2025-07-16,16,ITV1,P033,D004,2633.4,4.18,2025-12-31T23:59:00
2025-07-16,8,ITV1,P031,D008,2526.3,4.01,2025-12-31T23:59:00
2025-07-16,22,ITV1,P032,D016,1329.3,2.11,2025-12-31T23:59:00
2025-07-16,9,ITV1,P024,D013,718.2,1.14,2025-12-31T23:59:00
2025-07-16,15,ITV1,P024,D010,1197.0,1.9,2025-12-31T23:59:00
2025-07-16,18,ITV1,P047,D006,2242.8,3.56,2025-12-31T23:59:00
2025-07-16,13,ITV1,P009,D003,1688.4,2.68,2025-12-31T23:59:00
2025-07-16,19,ITV1,P033,D007,10722.6,17.02,2025-12-31T23:59:00
2025-07-16,12,ITV1,P019,D008,812.7,1.29,2025-12-31T23:59:00
2025-07-16,20,ITV1,P028,D002,5153.4,8.18,2025-12-31T23:59:00
2025-07-16,21,FACTUAL,P009,D011,1171.8,1.86,2025-12-31T23:59:00
2025-07-16,12,FACTUAL,P011,D015,283.5,0.45,2025-12-31T23:59:00
2025-07-16,15,FACTUAL,P016,D016,157.5,0.25,2025-12-31T23:59:00
2025-07-16,23,FACTUAL,P002,D003,214.2,0.34,2025-12-31T23:59:00
2025-07-16,13,FACTUAL,P026,D002,252.0,0.4,2025-12-31T23:59:00
2025-07-16,16,FACTUAL,P022,D009,226.8,0.36,2025-12-31T23:59:00
2025-07-16,18,FACTUAL,P010,D002,81.9,0.13,2025-12-31T23:59:00
2025-07-16,20,FACTUAL,P007,D006,567.0,0.9,2025-12-31T23:59:00
2025-07-16,7,FACTUAL,P024,D013,226.8,0.36,2025-12-31T23:59:00
2025-07-16,10,BBC2,P012,D004,478.8,0.76,2025-12-31T23:59:00
2025-07-16,9,BBC2,P025,D013,926.1,1.47,2025-12-31T23:59:00
2025-07-16,23,BBC2,P010,D002,907.2,1.44,2025-12-31T23:59:00
2025-07-16,20,BBC2,P005,D015,4000.5,6.35,2025-12-31T23:59:00
2025-07-16,6,BBC2,P035,D002,863.1,1.37,2025-12-31T23:59:00
2025-07-16,22,BBC2,P058,D001,1115.1,1.77,2025-12-31T23:59:00
2025-07-16,15,BBC2,P023,D005,1115.1,1.77,2025-12-31T23:59:00
2025-07-16,18,BBC2,P027,D016,1134.0,1.8,2025-12-31T23:59:00
2025-07-16,11,BBC2,P005,D002,724.5,1.15,2025-12-31T23:59:00
2025-07-16,17,BBC2,P021,D001,560.7,0.89,2025-12-31T23:59:00
2025-07-16,16,BBC2,P023,D014,919.8,1.46,2025-12-31T23:59:00
2025-07-16,19,BBC2,P049,D007,3811.5,6.05,2025-12-31T23:59:00
2025-07-16,21,BBC2,P027,D012,4397.4,6.98,2025-12-31T23:59:00
2025-07-16,6,SKYONE,P045,D012,239.4,0.38,2025-12-31T23:59:00
2025-07-16,23,SKYONE,P059,D016,94.5,0.15,2025-12-31T23:59:00
2025-07-16,18,SKYONE,P062,D004,100.8,0.16,2025-12-31T23:59:00
2025-07-16,16,SKYONE,P056,D006,163.8,0.26,2025-12-31T23:59:00
2025-07-16,19,SKYONE,P062,D012,1228.5,1.95,2025-12-31T23:59:00
2025-07-16,17,SKYONE,P039,D009,69.3,0.11,2025-12-31T23:59:00
2025-07-16,10,SKYONE,P055,D013,302.4,0.48,2025-12-31T23:59:00
2025-07-16,13,SKYONE,P052,D015,94.5,0.15,2025-12-31T23:59:00
2025-07-16,6,ITV2,P003,D016,497.7,0.79,2025-12-31T23:59:00
2025-07-16,18,ITV2,P013,D015,365.4,0.58,2025-12-31T23:59:00
2025-07-16,7,ITV2,P037,D004,529.2,0.84,2025-12-31T23:59:00
2025-07-16,23,ITV2,P013,D012,617.4,0.98,2025-12-31T23:59:00
2025-07-16,14,ITV2,P058,D003,258.3,0.41,2025-12-31T23:59:00
2025-07-16,12,ITV2,P043,D009,711.9,1.13,2025-12-31T23:59:00
2025-07-16,17,ITV2,P004,D002,592.2,0.94,2025-12-31T23:59:00
2025-07-16,8,ITV2,P019,D003,655.2,1.04,2025-12-31T23:59:00
2025-07-16,9,ITV2,P048,D015,648.9,1.03,2025-12-31T23:59:00
2025-07-16,19,ITV2,P044,D012,3061.8,4.86,2025-12-31T23:59:00
2025-07-16,8,CATCHUP,P005,D005,63.0,0.1,2025-12-31T23:59:00
2025-07-16,21,CATCHUP,P005,D003,409.5,0.65,2025-12-31T23:59:00
2025-07-16,13,CATCHUP,P021,D015,157.5,0.25,2025-12-31T23:59:00
2025-07-16,17,CATCHUP,P019,D016,151.2,0.24,2025-12-31T23:59:00
2025-07-16,20,CATCHUP,P028,D015,365.4,0.58,2025-12-31T23:59:00
2025-07-16,22,CATCHUP,P025,D014,100.8,0.16,2025-12-31T23:59:00
2025-07-16,16,CATCHUP,P010,D014,132.3,0.21,2025-12-31T23:59:00
2025-07-16,23,CATCHUP,P009,D002,81.9,0.13,2025-12-31T23:59:00
2025-07-16,14,CATCHUP,P024,D002,113.4,0.18,2025-12-31T23:59:00
2025-07-16,15,CATCHUP,P002,D003,119.7,0.19,2025-12-31T23:59:00
2025-07-16,12,BBC1,P017,D002,1965.6,3.12,2025-12-31T23:59:00
2025-07-16,9,BBC1,P062,D009,1745.1,2.77,2025-12-31T23:59:00
2025-07-16,20,BBC1,P060,D013,9859.5,15.65,2025-12-31T23:59:00
2025-07-16,19,BBC1,P053,D016,11409.3,18.11,2025-12-31T23:59:00
2025-07-16,21,BBC1,P002,D003,8530.2,13.54,2025-12-31T23:59:00
2025-07-16,23,BBC1,P043,D004,2060.1,3.27,2025-12-31T23:59:00
2025-07-16,8,BBC1,P042,D010,1845.9,2.93,2025-12-31T23:59:00
2025-07-16,6,BBC1,P054,D001,1965.6,3.12,2025-12-31T23:59:00
2025-07-16,16,BBC1,P008,D013,2444.4,3.88,2025-12-31T23:59:00
2025-07-16,18,EXTRA,P011,D008,453.6,0.72,2025-12-31T23:59:00
2025-07-16,9,EXTRA,P016,D011,214.2,0.34,2025-12-31T23:59:00
2025-07-16,12,EXTRA,P026,D012,560.7,0.89,2025-12-31T23:59:00
2025-07-16,16,EXTRA,P014,D002,258.3,0.41,2025-12-31T23:59:00
2025-07-16,20,EXTRA,P023,D008,1877.4,2.98,2025-12-31T23:59:00
2025-07-16,15,EXTRA,P014,D008,352.8,0.56,2025-12-31T23:59:00
2025-07-16,7,EXTRA,P006,D005,239.4,0.38,2025-12-31T23:59:00
2025-07-16,19,EXTRA,P014,D009,1071.0,1.7,2025-12-31T23:59:00
2025-07-16,21,EXTRA,P001,D001,1436.4,2.28,2025-12-31T23:59:00
2025-07-16,11,EXTRA,P008,D005,623.7,0.99,2025-12-31T23:59:00
2025-07-23,17,SKYATL,P065,D009,182.7,0.29,2025-12-31T23:59:00
2025-07-23,10,SKYATL,P012,D004,151.2,0.24,2025-12-31T23:59:00
2025-07-23,12,SKYATL,P014,D015,245.7,0.39,2025-12-31T23:59:00
2025-07-23,20,SKYATL,P043,D015,642.6,1.02,2025-12-31T23:59:00
2025-07-23,19,SKYATL,P060,D004,390.6,0.62,2025-12-31T23:59:00
2025-07-23,15,SKYATL,P029,D006,119.7,0.19,2025-12-31T23:59:00
2025-07-23,22,SKYATL,P049,D011,126.0,0.2,2025-12-31T23:59:00
2025-07-23,6,SKYATL,P056,D006,151.2,0.24,2025-12-31T23:59:00
2025-07-23,8,SKYATL,P045,D010,157.5,0.25,2025-12-31T23:59:00
2025-07-23,14,SKYATL,P052,D011,113.4,0.18,2025-12-31T23:59:00
2025-07-23,18,SKYATL,P047,D010,195.3,0.31,2025-12-31T23:59:00
2025-07-23,9,SKYATL,P059,D016,214.2,0.34,2025-12-31T23:59:00
2025-07-23,17,CATCHUP,P024,D001,144.9,0.23,2025-12-31T23:59:00
2025-07-23,16,CATCHUP,P024,D003,56.7,0.09,2025-12-31T23:59:00
2025-07-23,6,CATCHUP,P009,D011,81.9,0.13,2025-12-31T23:59:00
2025-07-23,14,CATCHUP,P002,D005,37.8,0.06,2025-12-31T23:59:00
2025-07-23,12,CATCHUP,P024,D007,163.8,0.26,2025-12-31T23:59:00
2025-07-23,8,CATCHUP,P028,D004,170.1,0.27,2025-12-31T23:59:00
2025-07-23,19,CATCHUP,P016,D004,497.7,0.79,2025-12-31T23:59:00
2025-07-23,7,CATCHUP,P012,D003,31.5,0.05,2025-12-31T23:59:00
2025-07-23,10,CATCHUP,P030,D001,189.0,0.3,2025-12-31T23:59:00
2025-07-23,21,CATCHUP,P014,D001,623.7,0.99,2025-12-31T23:59:00
2025-07-23,15,CATCHUP,P004,D011,63.0,0.1,2025-12-31T23:59:00
2025-07-23,18,CATCHUP,P017,D006,107.1,0.17,2025-12-31T23:59:00
2025-07-23,13,CATCHUP,P029,D001,113.4,0.18,2025-12-31T23:59:00
2025-07-23,6,ITV1,P059,D004,1852.2,2.94,2025-12-31T23:59:00
2025-07-23,16,ITV1,P033,D005,1310.4,2.08,2025-12-31T23:59:00
2025-07-23,22,ITV1,P047,D013,1631.7,2.59,2025-12-31T23:59:00
2025-07-23,10,ITV1,P003,D002,2230.2,3.54,2025-12-31T23:59:00
2025-07-23,20,ITV1,P031,D016,8605.8,13.66,2025-12-31T23:59:00
2025-07-23,21,ITV1,P053,D009,6085.8,9.66,2025-12-31T23:59:00
2025-07-23,19,ITV1,P011,D008,9009.0,14.3,2025-12-31T23:59:00
2025-07-23,18,ITV1,P061,D014,1682.1,2.67,2025-12-31T23:59:00
2025-07-23,11,EXTRA,P003,D002,195.3,0.31,2025-12-31T23:59:00
2025-07-23,17,EXTRA,P006,D015,478.8,0.76,2025-12-31T23:59:00
2025-07-23,15,EXTRA,P021,D015,409.5,0.65,2025-12-31T23:59:00
2025-07-23,20,EXTRA,P006,D013,1940.4,3.08,2025-12-31T23:59:00
2025-07-23,16,EXTRA,P015,D003,491.4,0.78,2025-12-31T23:59:00
2025-07-23,22,EXTRA,P005,D013,359.1,0.57,2025-12-31T23:59:00
2025-07-23,19,EXTRA,P006,D010,1896.3,3.01,2025-12-31T23:59:00
2025-07-23,12,EXTRA,P007,D011,567.0,0.9,2025-12-31T23:59:00
2025-07-23,9,ITV2,P050,D002,340.2,0.54,2025-12-31T23:59:00
2025-07-23,15,ITV2,P055,D007,396.9,0.63,2025-12-31T23:59:00
2025-07-23,6,ITV2,P036,D001,365.4,0.58,2025-12-31T23:59:00
2025-07-23,17,ITV2,P053,D006,239.4,0.38,2025-12-31T23:59:00
2025-07-23,13,ITV2,P065,D014,434.7,0.69,2025-12-31T23:59:00
2025-07-23,18,ITV2,P051,D004,396.9,0.63,2025-12-31T23:59:00
2025-07-23,19,ITV2,P036,D008,1581.3,2.51,2025-12-31T23:59:00
2025-07-23,8,ITV2,P061,D005,201.6,0.32,2025-12-31T23:59:00
2025-07-23,12,ITV2,P039,D014,233.1,0.37,2025-12-31T23:59:00
2025-07-23,20,ITV2,P030,D015,2079.0,3.3,2025-12-31T23:59:00
2025-07-23,7,ITV2,P032,D002,214.2,0.34,2025-12-31T23:59:00
2025-07-23,21,ITV2,P048,D004,1827.0,2.9,2025-12-31T23:59:00
2025-07-23,10,ITV2,P065,D001,409.5,0.65,2025-12-31T23:59:00
2025-07-23,15,SKYONE,P056,D008,176.4,0.28,2025-12-31T23:59:00
2025-07-23,19,SKYONE,P009,D013,522.9,0.83,2025-12-31T23:59:00
2025-07-23,11,SKYONE,P009,D010,88.2,0.14,2025-12-31T23:59:00
2025-07-23,22,SKYONE,P016,D010,138.6,0.22,2025-12-31T23:59:00
2025-07-23,23,SKYONE,P012,D016,157.5,0.25,2025-12-31T23:59:00
2025-07-23,14,SKYONE,P023,D004,100.8,0.16,2025-12-31T23:59:00
2025-07-23,20,SKYONE,P009,D001,894.6,1.42,2025-12-31T23:59:00
2025-07-23,17,SKYONE,P065,D008,252.0,0.4,2025-12-31T23:59:00
2025-07-23,18,SKYONE,P055,D014,233.1,0.37,2025-12-31T23:59:00
2025-07-23,12,SKYONE,P060,D015,189.0,0.3,2025-12-31T23:59:00
2025-07-23,7,SKYONE,P055,D001,119.7,0.19,2025-12-31T23:59:00
2025-07-23,16,SKYONE,P023,D006,69.3,0.11,2025-12-31T23:59:00
2025-07-23,6,SKYONE,P012,D006,107.1,0.17,2025-12-31T23:59:00
2025-07-23,21,SKYONE,P002,D008,894.6,1.42,2025-12-31T23:59:00
2025-07-23,17,CHAN5,P014,D007,535.5,0.85,2025-12-31T23:59:00
2025-07-23,20,CHAN5,P035,D010,3030.3,4.81,2025-12-31T23:59:00
2025-07-23,8,CHAN5,P034,D004,900.9,1.43,2025-12-31T23:59:00
2025-07-23,18,CHAN5,P023,D009,529.2,0.84,2025-12-31T23:59:00
2025-07-23,12,CHAN5,P027,D006,819.0,1.3,2025-12-31T23:59:00
2025-07-23,6,CHAN5,P022,D011,737.1,1.17,2025-12-31T23:59:00
2025-07-23,9,CHAN5,P055,D004,831.6,1.32,2025-12-31T23:59:00
2025-07-23,7,CHAN5,P006,D001,963.9,1.53,2025-12-31T23:59:00
2025-07-23,21,CHAN5,P049,D015,3269.7,5.19,2025-12-31T23:59:00
2025-07-23,23,CHAN5,P015,D011,888.3,1.41,2025-12-31T23:59:00
2025-07-23,19,CHAN5,P031,D005,2853.9,4.53,2025-12-31T23:59:00
2025-07-23,15,FACTUAL,P002,D006,163.8,0.26,2025-12-31T23:59:00
2025-07-23,12,FACTUAL,P011,D008,214.2,0.34,2025-12-31T23:59:00
2025-07-23,6,FACTUAL,P021,D013,189.0,0.3,2025-12-31T23:59:00
2025-07-23,14,FACTUAL,P026,D015,144.9,0.23,2025-12-31T23:59:00
2025-07-23,18,FACTUAL,P025,D010,239.4,0.38,2025-12-31T23:59:00
2025-07-23,20,FACTUAL,P005,D009,636.3,1.01,2025-12-31T23:59:00
2025-07-23,16,FACTUAL,P001,D004,195.3,0.31,2025-12-31T23:59:00
2025-07-23,11,FACTUAL,P018,D016,264.6,0.42,2025-12-31T23:59:00
2025-07-23,7,FACTUAL,P021,D013,207.9,0.33,2025-12-31T23:59:00
2025-07-23,10,FACTUAL,P023,D015,289.8,0.46,2025-12-31T23:59:00
2025-07-23,13,FACTUAL,P025,D009,252.0,0.4,2025-12-31T23:59:00
2025-07-23,23,FACTUAL,P011,D011,252.0,0.4,2025-12-31T23:59:00
2025-07-23,9,FACTUAL,P019,D011,277.2,0.44,2025-12-31T23:59:00
2025-07-30,21,ITV1,P002,D011,5380.2,8.54,2025-12-31T23:59:00
2025-07-30,10,ITV1,P058,D013,1152.9,1.83,2025-12-31T23:59:00
2025-07-30,15,ITV1,P046,D015,800.1,1.27,2025-12-31T23:59:00
2025-07-30,18,ITV1,P044,D009,1921.5,3.05,2025-12-31T23:59:00
2025-07-30,19,ITV1,P026,D010,6167.7,9.79,2025-12-31T23:59:00
2025-07-30,8,ITV1,P058,D014,989.1,1.57,2025-12-31T23:59:00
2025-07-30,23,ITV1,P024,D005,3005.1,4.77,2025-12-31T23:59:00
2025-07-30,22,ITV1,P003,D012,1631.7,2.59,2025-12-31T23:59:00
2025-07-30,20,ITV1,P055,D011,6249.6,9.92,2025-12-31T23:59:00
2025-07-30,8,SKYONE,P034,D004,75.6,0.12,2025-12-31T23:59:00
2025-07-30,17,SKYONE,P025,D003,138.6,0.22,2025-12-31T23:59:00
2025-07-30,13,SKYONE,P042,D014,69.3,0.11,2025-12-31T23:59:00
2025-07-30,16,SKYONE,P012,D004,100.8,0.16,2025-12-31T23:59:00
2025-07-30,7,SKYONE,P035,D012,75.6,0.12,2025-12-31T23:59:00
2025-07-30,21,SKYONE,P023,D004,963.9,1.53,2025-12-31T23:59:00
2025-07-30,22,SKYONE,P047,D015,315.0,0.5,2025-12-31T23:59:00
2025-07-30,15,SKYONE,P029,D002,170.1,0.27,2025-12-31T23:59:00
2025-07-30,18,EXTRA,P020,D005,617.4,0.98,2025-12-31T23:59:00
2025-07-30,20,EXTRA,P024,D005,1562.4,2.48,2025-12-31T23:59:00
2025-07-30,21,EXTRA,P020,D008,1719.9,2.73,2025-12-31T23:59:00
2025-07-30,23,EXTRA,P028,D013,585.9,0.93,2025-12-31T23:59:00
2025-07-30,14,EXTRA,P030,D011,491.4,0.78,2025-12-31T23:59:00
2025-07-30,11,EXTRA,P022,D012,560.7,0.89,2025-12-31T23:59:00
2025-07-30,22,EXTRA,P004,D008,510.3,0.81,2025-12-31T23:59:00
2025-07-30,15,EXTRA,P029,D015,573.3,0.91,2025-12-31T23:59:00
2025-07-30,9,EXTRA,P027,D013,567.0,0.9,2025-12-31T23:59:00
2025-07-30,16,EXTRA,P012,D001,529.2,0.84,2025-12-31T23:59:00
2025-07-30,8,EXTRA,P028,D006,485.1,0.77,2025-12-31T23:59:00
2025-07-30,8,CHAN5,P001,D012,1083.6,1.72,2025-12-31T23:59:00
2025-07-30,16,CHAN5,P027,D006,1020.6,1.62,2025-12-31T23:59:00
2025-07-30,23,CHAN5,P042,D016,724.5,1.15,2025-12-31T23:59:00
2025-07-30,15,CHAN5,P040,D012,1115.1,1.77,2025-12-31T23:59:00
2025-07-30,21,CHAN5,P052,D010,3150.0,5.0,2025-12-31T23:59:00
2025-07-30,14,CHAN5,P036,D004,611.1,0.97,2025-12-31T23:59:00
2025-07-30,18,CHAN5,P024,D008,1241.1,1.97,2025-12-31T23:59:00
2025-07-30,6,CHAN5,P032,D005,1178.1,1.87,2025-12-31T23:59:00
2025-07-30,19,CHAN5,P062,D009,1650.6,2.62,2025-12-31T23:59:00
2025-07-30,12,CHAN5,P050,D011,459.9,0.73,2025-12-31T23:59:00
2025-07-30,17,BBC1,P008,D009,3074.4,4.88,2025-12-31T23:59:00
2025-07-30,16,BBC1,P063,D007,2967.3,4.71,2025-12-31T23:59:00
2025-07-30,18,BBC1,P049,D015,3282.3,5.21,2025-12-31T23:59:00
2025-07-30,14,BBC1,P055,D013,3483.9,5.53,2025-12-31T23:59:00
2025-07-30,13,BBC1,P026,D010,2967.3,4.71,2025-12-31T23:59:00
2025-07-30,10,BBC1,P024,D001,2759.4,4.38,2025-12-31T23:59:00
2025-07-30,20,BBC1,P019,D014,9405.9,14.93,2025-12-31T23:59:00
2025-07-30,22,BBC1,P044,D016,1329.3,2.11,2025-12-31T23:59:00
2025-07-30,12,BBC1,P031,D001,1638.0,2.6,2025-12-31T23:59:00
2025-07-30,23,BBC1,P036,D001,1568.7,2.49,2025-12-31T23:59:00
2025-07-30,6,BBC1,P048,D004,1436.4,2.28,2025-12-31T23:59:00
2025-07-30,7,BBC1,P010,D014,1669.5,2.65,2025-12-31T23:59:00
2025-07-30,8,BBC1,P012,D007,2028.6,3.22,2025-12-31T23:59:00
2025-07-30,15,ITV2,P058,D009,214.2,0.34,2025-12-31T23:59:00
2025-07-30,20,ITV2,P044,D010,2790.9,4.43,2025-12-31T23:59:00
2025-07-30,21,ITV2,P061,D012,1915.2,3.04,2025-12-31T23:59:00
2025-07-30,16,ITV2,P044,D003,667.8,1.06,2025-12-31T23:59:00
2025-07-30,19,ITV2,P009,D015,1316.7,2.09,2025-12-31T23:59:00
2025-07-30,7,ITV2,P014,D001,705.6,1.12,2025-12-31T23:59:00
2025-07-30,11,ITV2,P020,D006,642.6,1.02,2025-12-31T23:59:00
2025-07-30,6,ITV2,P036,D003,365.4,0.58,2025-12-31T23:59:00
2025-07-30,12,ITV2,P008,D003,315.0,0.5,2025-12-31T23:59:00
2025-07-30,10,ITV2,P047,D014,579.6,0.92,2025-12-31T23:59:00
2025-07-30,11,MOVIES,P021,D012,69.3,0.11,2025-12-31T23:59:00
2025-07-30,20,MOVIES,P003,D001,762.3,1.21,2025-12-31T23:59:00
2025-07-30,19,MOVIES,P007,D012,711.9,1.13,2025-12-31T23:59:00
2025-07-30,18,MOVIES,P015,D014,220.5,0.35,2025-12-31T23:59:00
2025-07-30,10,MOVIES,P008,D013,69.3,0.11,2025-12-31T23:59:00
2025-07-30,6,MOVIES,P008,D001,239.4,0.38,2025-12-31T23:59:00
2025-07-30,22,MOVIES,P007,D008,226.8,0.36,2025-12-31T23:59:00
2025-07-30,12,MOVIES,P014,D010,100.8,0.16,2025-12-31T23:59:00
2025-07-30,9,MOVIES,P009,D012,220.5,0.35,2025-12-31T23:59:00
2025-07-30,21,MOVIES,P019,D006,1058.4,1.68,2025-12-31T23:59:00
2025-07-30,17,MOVIES,P007,D008,214.2,0.34,2025-12-31T23:59:00
2025-07-30,8,MOVIES,P002,D014,132.3,0.21,2025-12-31T23:59:00
2025-07-30,7,BBC2,P061,D012,516.6,0.82,2025-12-31T23:59:00
2025-07-30,15,BBC2,P023,D007,1127.7,1.79,2025-12-31T23:59:00
2025-07-30,13,BBC2,P053,D005,1165.5,1.85,2025-12-31T23:59:00
2025-07-30,11,BBC2,P037,D001,403.2,0.64,2025-12-31T23:59:00
2025-07-30,8,BBC2,P003,D009,1083.6,1.72,2025-12-31T23:59:00
2025-07-30,9,BBC2,P041,D001,516.6,0.82,2025-12-31T23:59:00
2025-07-30,17,BBC2,P048,D011,1052.1,1.67,2025-12-31T23:59:00
2025-07-30,10,BBC2,P021,D009,856.8,1.36,2025-12-31T23:59:00
2025-07-30,16,BBC2,P035,D007,604.8,0.96,2025-12-31T23:59:00
2025-07-30,21,BBC2,P059,D004,2601.9,4.13,2025-12-31T23:59:00
2025-07-30,14,BBC2,P045,D001,693.0,1.1,2025-12-31T23:59:00
2025-07-30,22,BBC2,P038,D008,1241.1,1.97,2025-12-31T23:59:00
2025-07-30,19,BBC2,P033,D002,4315.5,6.85,2025-12-31T23:59:00
2025-07-30,6,BBC2,P051,D016,989.1,1.57,2025-12-31T23:59:00
2025-08-06,17,SKYATL,P056,D010,207.9,0.33,2025-12-31T23:59:00
2025-08-06,22,SKYATL,P020,D011,220.5,0.35,2025-12-31T23:59:00
2025-08-06,15,SKYATL,P039,D012,182.7,0.29,2025-12-31T23:59:00
2025-08-06,14,SKYATL,P036,D013,189.0,0.3,2025-12-31T23:59:00
2025-08-06,13,SKYATL,P002,D007,189.0,0.3,2025-12-31T23:59:00
2025-08-06,11,SKYATL,P054,D013,132.3,0.21,2025-12-31T23:59:00
2025-08-06,6,SKYATL,P012,D016,81.9,0.13,2025-12-31T23:59:00
2025-08-06,19,SKYATL,P054,D016,409.5,0.65,2025-12-31T23:59:00
2025-08-06,9,SKYATL,P036,D016,144.9,0.23,2025-12-31T23:59:00
2025-08-06,10,CHAN5,P047,D008,768.6,1.22,2025-12-31T23:59:00
2025-08-06,11,CHAN5,P057,D014,869.4,1.38,2025-12-31T23:59:00
2025-08-06,16,CHAN5,P051,D010,806.4,1.28,2025-12-31T23:59:00
2025-08-06,18,CHAN5,P020,D003,1184.4,1.88,2025-12-31T23:59:00
2025-08-06,19,CHAN5,P009,D009,3118.5,4.95,2025-12-31T23:59:00
2025-08-06,23,CHAN5,P042,D007,384.3,0.61,2025-12-31T23:59:00
2025-08-06,9,CHAN5,P044,D015,693.0,1.1,2025-12-31T23:59:00
2025-08-06,17,CHAN5,P005,D003,888.3,1.41,2025-12-31T23:59:00
2025-08-06,22,CHAN5,P042,D014,699.3,1.11,2025-12-31T23:59:00
2025-08-06,13,CHAN5,P040,D011,1178.1,1.87,2025-12-31T23:59:00
2025-08-06,17,MOVIES,P008,D011,182.7,0.29,2025-12-31T23:59:00
2025-08-06,9,MOVIES,P027,D011,226.8,0.36,2025-12-31T23:59:00
2025-08-06,7,MOVIES,P003,D013,100.8,0.16,2025-12-31T23:59:00
2025-08-06,19,MOVIES,P006,D015,409.5,0.65,2025-12-31T23:59:00
2025-08-06,18,MOVIES,P022,D005,201.6,0.32,2025-12-31T23:59:00
2025-08-06,13,MOVIES,P011,D015,75.6,0.12,2025-12-31T23:59:00
2025-08-06,15,MOVIES,P028,D004,144.9,0.23,2025-12-31T23:59:00
2025-08-06,21,MOVIES,P001,D010,1234.8,1.96,2025-12-31T23:59:00
2025-08-06,11,MOVIES,P018,D015,189.0,0.3,2025-12-31T23:59:00
2025-08-06,14,MOVIES,P019,D015,189.0,0.3,2025-12-31T23:59:00
2025-08-06,6,MOVIES,P017,D012,63.0,0.1,2025-12-31T23:59:00
2025-08-06,10,CATCHUP,P024,D009,88.2,0.14,2025-12-31T23:59:00
2025-08-06,18,CATCHUP,P021,D001,69.3,0.11,2025-12-31T23:59:00
2025-08-06,13,CATCHUP,P008,D016,94.5,0.15,2025-12-31T23:59:00
2025-08-06,21,CATCHUP,P024,D007,239.4,0.38,2025-12-31T23:59:00
2025-08-06,23,CATCHUP,P023,D015,176.4,0.28,2025-12-31T23:59:00
2025-08-06,12,CATCHUP,P006,D002,88.2,0.14,2025-12-31T23:59:00
2025-08-06,19,CATCHUP,P014,D009,598.5,0.95,2025-12-31T23:59:00
2025-08-06,7,CATCHUP,P011,D004,63.0,0.1,2025-12-31T23:59:00
2025-08-06,22,CATCHUP,P004,D001,94.5,0.15,2025-12-31T23:59:00
2025-08-06,16,CATCHUP,P016,D005,107.1,0.17,2025-12-31T23:59:00
2025-08-06,15,CATCHUP,P029,D005,88.2,0.14,2025-12-31T23:59:00
2025-08-06,14,CATCHUP,P021,D016,56.7,0.09,2025-12-31T23:59:00
2025-08-06,8,CATCHUP,P004,D016,63.0,0.1,2025-12-31T23:59:00
2025-08-06,11,CATCHUP,P003,D014,50.4,0.08,2025-12-31T23:59:00
2025-08-06,17,ITV2,P020,D003,693.0,1.1,2025-12-31T23:59:00
2025-08-06,19,ITV2,P023,D002,2646.0,4.2,2025-12-31T23:59:00
