broadcast_date,channel_id,start_time,end_time,programme_id,episode_id
2025-04-10,EXTRA,2025-04-10T16:00:00,2025-04-10T16:25:00,P025,E00249
2025-04-10,EXTRA,2025-04-10T17:00:00,2025-04-10T17:50:00,P029,E00299
2025-04-10,EXTRA,2025-04-10T18:00:00,2025-04-10T18:25:00,P030,E00303
2025-04-10,EXTRA,2025-04-10T19:00:00,2025-04-10T19:25:00,P028,E00283
2025-04-10,EXTRA,2025-04-10T20:00:00,2025-04-10T21:00:00,P028,E00271
2025-04-10,EXTRA,2025-04-10T21:00:00,2025-04-10T22:00:00,P044,E00403
2025-04-10,EXTRA,2025-04-10T22:00:00,2025-04-10T22:25:00,P028,E00279
2025-04-10,FACTUAL,2025-04-10T08:00:00,2025-04-10T09:00:00,P036,E00312
2025-04-10,FACTUAL,2025-04-10T09:00:00,2025-04-10T10:00:00,P040,E00344
2025-04-10,FACTUAL,2025-04-10T10:00:00,2025-04-10T11:00:00,P055,E00502
2025-04-10,FACTUAL,2025-04-10T12:00:00,2025-04-10T13:00:00,P057,E00521
2025-04-10,FACTUAL,2025-04-10T14:00:00,2025-04-10T15:00:00,P058,E00526
2025-04-10,FACTUAL,2025-04-10T16:00:00,2025-04-10T17:00:00,P038,E00332
2025-04-10,FACTUAL,2025-04-10T18:00:00,2025-04-10T19:00:00,P057,E00518
2025-04-10,FACTUAL,2025-04-10T20:00:00,2025-04-10T21:00:00,P039,E00335
2025-04-10,FACTUAL,2025-04-10T21:00:00,2025-04-10T22:00:00,P055,E00500
2025-04-10,FACTUAL,2025-04-10T22:00:00,2025-04-10T23:00:00,P057,E00521
2025-04-10,MOVIES,2025-04-10T09:00:00,2025-04-10T11:00:00,P033,E00309
2025-04-10,MOVIES,2025-04-10T12:00:00,2025-04-10T14:08:00,P031,E00307
2025-04-10,MOVIES,2025-04-10T15:00:00,2025-04-10T16:56:00,P033,E00309
2025-04-10,MOVIES,2025-04-10T18:00:00,2025-04-10T20:28:00,P032,E00308
2025-04-10,MOVIES,2025-04-10T21:00:00,2025-04-10T23:12:00,P034,E00310
2025-04-10,MOVIES,2025-04-10T23:00:00,2025-04-11T00:35:00,P031,E00307
2025-04-10,CATCHUP,2025-04-10T08:00:00,2025-04-10T09:00:00,P013,E00132
2025-04-10,CATCHUP,2025-04-10T10:00:00,2025-04-10T11:00:00,P062,E00554
2025-04-10,CATCHUP,2025-04-10T12:00:00,2025-04-10T13:00:00,P002,E00008
2025-04-10,CATCHUP,2025-04-10T14:00:00,2025-04-10T15:00:00,P062,E00552
2025-04-10,CATCHUP,2025-04-10T16:00:00,2025-04-10T17:00:00,P001,E00004
2025-04-10,CATCHUP,2025-04-10T18:00:00,2025-04-10T19:00:00,P062,E00559
2025-04-10,CATCHUP,2025-04-10T20:00:00,2025-04-10T21:00:00,P012,E00123
2025-04-10,CATCHUP,2025-04-10T21:00:00,2025-04-10T22:00:00,P001,E00003
2025-04-10,CATCHUP,2025-04-10T22:00:00,2025-04-10T23:00:00,P003,E00033
2025-04-11,MAIN,2025-04-11T06:00:00,2025-04-11T06:25:00,P043,E00378
2025-04-11,MAIN,2025-04-11T06:00:00,2025-04-11T06:30:00,P017,E00171
2025-04-11,MAIN,2025-04-11T07:00:00,2025-04-11T07:55:00,P024,E00234
2025-04-11,MAIN,2025-04-11T08:00:00,2025-04-11T08:25:00,P004,E00044
2025-04-11,MAIN,2025-04-11T09:00:00,2025-04-11T09:45:00,P008,E00091
2025-04-11,MAIN,2025-04-11T10:00:00,2025-04-11T10:45:00,P020,E00193
2025-04-11,MAIN,2025-04-11T12:00:00,2025-04-11T13:00:00,P026,E00255
2025-04-11,MAIN,2025-04-11T13:00:00,2025-04-11T13:30:00,P052,E00472
2025-04-11,MAIN,2025-04-11T14:00:00,2025-04-11T14:30:00,P020,E00192
2025-04-11,MAIN,2025-04-11T15:00:00,2025-04-11T15:30:00,P047,E00423
2025-04-11,MAIN,2025-04-11T16:00:00,2025-04-11T16:30:00,P024,E00234
2025-04-11,MAIN,2025-04-11T17:00:00,2025-04-11T17:55:00,P015,E00150
2025-04-11,MAIN,2025-04-11T19:00:00,2025-04-11T19:55:00,P036,E00313
2025-04-11,MAIN,2025-04-11T20:00:00,2025-04-11T21:00:00,P030,E00305
2025-04-11,MAIN,2025-04-11T21:00:00,2025-04-11T22:00:00,P027,E00267
2025-04-11,MAIN,2025-04-11T22:00:00,2025-04-11T22:55:00,P042,E00377
2025-04-11,MAIN,2025-04-11T23:00:00,2025-04-11T23:55:00,P036,E00316
2025-04-11,EXTRA,2025-04-11T07:00:00,2025-04-11T07:25:00,P025,E00246
2025-04-11,EXTRA,2025-04-11T07:00:00,2025-04-11T07:30:00,P029,E00301
2025-04-11,EXTRA,2025-04-11T08:00:00,2025-04-11T08:25:00,P007,E00074
2025-04-11,EXTRA,2025-04-11T09:00:00,2025-04-11T09:50:00,P006,E00064
2025-04-11,EXTRA,2025-04-11T10:00:00,2025-04-11T10:50:00,P006,E00068
2025-04-11,EXTRA,2025-04-11T12:00:00,2025-04-11T12:50:00,P043,E00380
2025-04-11,EXTRA,2025-04-11T13:00:00,2025-04-11T13:25:00,P007,E00075
2025-04-11,EXTRA,2025-04-11T14:00:00,2025-04-11T14:25:00,P026,E00255
2025-04-11,EXTRA,2025-04-11T15:00:00,2025-04-11T15:25:00,P006,E00060
2025-04-11,EXTRA,2025-04-11T16:00:00,2025-04-11T16:25:00,P007,E00076
2025-04-11,EXTRA,2025-04-11T17:00:00,2025-04-11T17:50:00,P028,E00280
2025-04-11,EXTRA,2025-04-11T18:00:00,2025-04-11T18:25:00,P006,E00064
2025-04-11,EXTRA,2025-04-11T19:00:00,2025-04-11T19:25:00,P027,E00266
2025-04-11,EXTRA,2025-04-11T20:00:00,2025-04-11T21:00:00,P029,E00302
2025-04-11,EXTRA,2025-04-11T21:00:00,2025-04-11T22:00:00,P007,E00087
2025-04-11,EXTRA,2025-04-11T22:00:00,2025-04-11T22:25:00,P027,E00264
2025-04-11,FACTUAL,2025-04-11T08:00:00,2025-04-11T09:00:00,P057,E00522
2025-04-11,FACTUAL,2025-04-11T09:00:00,2025-04-11T10:00:00,P036,E00315
2025-04-11,FACTUAL,2025-04-11T10:00:00,2025-04-11T11:00:00,P038,E00332
2025-04-11,FACTUAL,2025-04-11T12:00:00,2025-04-11T13:00:00,P056,E00515
2025-04-11,FACTUAL,2025-04-11T14:00:00,2025-04-11T15:00:00,P009,E00095
2025-04-11,FACTUAL,2025-04-11T16:00:00,2025-04-11T17:00:00,P058,E00526
2025-04-11,FACTUAL,2025-04-11T18:00:00,2025-04-11T19:00:00,P040,E00343
2025-04-11,FACTUAL,2025-04-11T20:00:00,2025-04-11T21:00:00,P056,E00512
2025-04-11,FACTUAL,2025-04-11T21:00:00,2025-04-11T22:00:00,P036,E00313
2025-04-11,FACTUAL,2025-04-11T22:00:00,2025-04-11T23:00:00,P009,E00096
2025-04-11,MOVIES,2025-04-11T09:00:00,2025-04-11T11:00:00,P031,E00307
2025-04-11,MOVIES,2025-04-11T12:00:00,2025-04-11T14:08:00,P033,E00309
2025-04-11,MOVIES,2025-04-11T15:00:00,2025-04-11T16:56:00,P035,E00311
2025-04-11,MOVIES,2025-04-11T18:00:00,2025-04-11T20:28:00,P031,E00307
2025-04-11,MOVIES,2025-04-11T21:00:00,2025-04-11T23:12:00,P031,E00307
2025-04-11,MOVIES,2025-04-11T23:00:00,2025-04-12T00:35:00,P034,E00310
2025-04-11,CATCHUP,2025-04-11T08:00:00,2025-04-11T09:00:00,P012,E00121
2025-04-11,CATCHUP,2025-04-11T10:00:00,2025-04-11T11:00:00,P012,E00129
2025-04-11,CATCHUP,2025-04-11T12:00:00,2025-04-11T13:00:00,P013,E00137
2025-04-11,CATCHUP,2025-04-11T14:00:00,2025-04-11T15:00:00,P001,E00004
2025-04-11,CATCHUP,2025-04-11T16:00:00,2025-04-11T17:00:00,P002,E00009
2025-04-11,CATCHUP,2025-04-11T18:00:00,2025-04-11T19:00:00,P002,E00006
2025-04-11,CATCHUP,2025-04-11T20:00:00,2025-04-11T21:00:00,P013,E00139
2025-04-11,CATCHUP,2025-04-11T21:00:00,2025-04-11T22:00:00,P062,E00557
2025-04-11,CATCHUP,2025-04-11T22:00:00,2025-04-11T23:00:00,P061,E00543
2025-04-12,MAIN,2025-04-12T06:00:00,2025-04-12T06:25:00,P040,E00349
2025-04-12,MAIN,2025-04-12T06:00:00,2025-04-12T06:30:00,P039,E00336
2025-04-12,MAIN,2025-04-12T07:00:00,2025-04-12T07:55:00,P053,E00476
2025-04-12,MAIN,2025-04-12T08:00:00,2025-04-12T08:25:00,P060,E00533
2025-04-12,MAIN,2025-04-12T09:00:00,2025-04-12T09:45:00,P055,E00498
2025-04-12,MAIN,2025-04-12T10:00:00,2025-04-12T10:45:00,P020,E00195
2025-04-12,MAIN,2025-04-12T12:00:00,2025-04-12T13:00:00,P050,E00444
2025-04-12,MAIN,2025-04-12T13:00:00,2025-04-12T13:30:00,P040,E00349
2025-04-12,MAIN,2025-04-12T14:00:00,2025-04-12T14:30:00,P059,E00528
2025-04-12,MAIN,2025-04-12T15:00:00,2025-04-12T15:30:00,P016,E00159
2025-04-12,MAIN,2025-04-12T16:00:00,2025-04-12T16:30:00,P023,E00213
2025-04-12,MAIN,2025-04-12T17:00:00,2025-04-12T17:55:00,P018,E00175
2025-04-12,MAIN,2025-04-12T19:00:00,2025-04-12T19:55:00,P053,E00485
2025-04-12,MAIN,2025-04-12T20:00:00,2025-04-12T21:00:00,P008,E00088
2025-04-12,MAIN,2025-04-12T21:00:00,2025-04-12T22:00:00,P058,E00526
2025-04-12,MAIN,2025-04-12T22:00:00,2025-04-12T22:55:00,P046,E00413
2025-04-12,MAIN,2025-04-12T23:00:00,2025-04-12T23:55:00,P016,E00157
2025-04-12,EXTRA,2025-04-12T07:00:00,2025-04-12T07:25:00,P027,E00257
2025-04-12,EXTRA,2025-04-12T07:00:00,2025-04-12T07:30:00,P007,E00073
2025-04-12,EXTRA,2025-04-12T08:00:00,2025-04-12T08:25:00,P045,E00412
2025-04-12,EXTRA,2025-04-12T09:00:00,2025-04-12T09:50:00,P025,E00250
2025-04-12,EXTRA,2025-04-12T10:00:00,2025-04-12T10:50:00,P026,E00252
2025-04-12,EXTRA,2025-04-12T12:00:00,2025-04-12T12:50:00,P030,E00303
2025-04-12,EXTRA,2025-04-12T13:00:00,2025-04-12T13:25:00,P044,E00403
2025-04-12,EXTRA,2025-04-12T14:00:00,2025-04-12T14:25:00,P029,E00299
2025-04-12,EXTRA,2025-04-12T15:00:00,2025-04-12T15:25:00,P029,E00291
2025-04-12,EXTRA,2025-04-12T16:00:00,2025-04-12T16:25:00,P028,E00286
2025-04-12,EXTRA,2025-04-12T17:00:00,2025-04-12T17:50:00,P042,E00366
2025-04-12,EXTRA,2025-04-12T18:00:00,2025-04-12T18:25:00,P030,E00305
2025-04-12,EXTRA,2025-04-12T19:00:00,2025-04-12T19:25:00,P007,E00082
2025-04-12,EXTRA,2025-04-12T20:00:00,2025-04-12T21:00:00,P029,E00295
2025-04-12,EXTRA,2025-04-12T21:00:00,2025-04-12T22:00:00,P028,E00286
2025-04-12,EXTRA,2025-04-12T22:00:00,2025-04-12T22:25:00,P029,E00297
2025-04-12,FACTUAL,2025-04-12T08:00:00,2025-04-12T09:00:00,P040,E00347
2025-04-12,FACTUAL,2025-04-12T09:00:00,2025-04-12T10:00:00,P036,E00316
2025-04-12,FACTUAL,2025-04-12T10:00:00,2025-04-12T11:00:00,P009,E00097
2025-04-12,FACTUAL,2025-04-12T12:00:00,2025-04-12T13:00:00,P056,E00515
2025-04-12,FACTUAL,2025-04-12T14:00:00,2025-04-12T15:00:00,P036,E00314
2025-04-12,FACTUAL,2025-04-12T16:00:00,2025-04-12T17:00:00,P056,E00513
2025-04-12,FACTUAL,2025-04-12T18:00:00,2025-04-12T19:00:00,P056,E00514
2025-04-12,FACTUAL,2025-04-12T20:00:00,2025-04-12T21:00:00,P038,E00328
2025-04-12,FACTUAL,2025-04-12T21:00:00,2025-04-12T22:00:00,P056,E00510
2025-04-12,FACTUAL,2025-04-12T22:00:00,2025-04-12T23:00:00,P058,E00526
2025-04-12,MOVIES,2025-04-12T09:00:00,2025-04-12T11:00:00,P032,E00308
2025-04-12,MOVIES,2025-04-12T12:00:00,2025-04-12T14:08:00,P033,E00309
2025-04-12,MOVIES,2025-04-12T15:00:00,2025-04-12T16:56:00,P034,E00310
2025-04-12,MOVIES,2025-04-12T18:00:00,2025-04-12T20:28:00,P035,E00311
2025-04-12,MOVIES,2025-04-12T21:00:00,2025-04-12T23:12:00,P034,E00310
2025-04-12,MOVIES,2025-04-12T23:00:00,2025-04-13T00:35:00,P034,E00310
2025-04-12,CATCHUP,2025-04-12T08:00:00,2025-04-12T09:00:00,P001,E00002
2025-04-12,CATCHUP,2025-04-12T10:00:00,2025-04-12T11:00:00,P001,E00001
2025-04-12,CATCHUP,2025-04-12T12:00:00,2025-04-12T13:00:00,P002,E00008
2025-04-12,CATCHUP,2025-04-12T14:00:00,2025-04-12T15:00:00,P061,E00549
2025-04-12,CATCHUP,2025-04-12T16:00:00,2025-04-12T17:00:00,P013,E00134
2025-04-12,CATCHUP,2025-04-12T18:00:00,2025-04-12T19:00:00,P061,E00545
2025-04-12,CATCHUP,2025-04-12T20:00:00,2025-04-12T21:00:00,P002,E00006
2025-04-12,CATCHUP,2025-04-12T21:00:00,2025-04-12T22:00:00,P012,E00120
2025-04-12,CATCHUP,2025-04-12T22:00:00,2025-04-12T23:00:00,P062,E00560
2025-04-13,MAIN,2025-04-13T06:00:00,2025-04-13T06:25:00,P014,E00144
2025-04-13,MAIN,2025-04-13T06:00:00,2025-04-13T06:30:00,P014,E00147
2025-04-13,MAIN,2025-04-13T07:00:00,2025-04-13T07:55:00,P022,E00206
2025-04-13,MAIN,2025-04-13T08:00:00,2025-04-13T08:25:00,P001,E00002
2025-04-13,MAIN,2025-04-13T09:00:00,2025-04-13T09:45:00,P013,E00132
2025-04-13,MAIN,2025-04-13T10:00:00,2025-04-13T10:45:00,P054,E00495
2025-04-13,MAIN,2025-04-13T12:00:00,2025-04-13T13:00:00,P016,E00160
2025-04-13,MAIN,2025-04-13T13:00:00,2025-04-13T13:30:00,P052,E00463
2025-04-13,MAIN,2025-04-13T14:00:00,2025-04-13T14:30:00,P026,E00252
2025-04-13,MAIN,2025-04-13T15:00:00,2025-04-13T15:30:00,P042,E00368
2025-04-13,MAIN,2025-04-13T16:00:00,2025-04-13T16:30:00,P056,E00512
2025-04-13,MAIN,2025-04-13T17:00:00,2025-04-13T17:55:00,P025,E00248
2025-04-13,MAIN,2025-04-13T19:00:00,2025-04-13T19:55:00,P040,E00348
2025-04-13,MAIN,2025-04-13T20:00:00,2025-04-13T21:00:00,P020,E00194
2025-04-13,MAIN,2025-04-13T21:00:00,2025-04-13T22:00:00,P024,E00243
2025-04-13,MAIN,2025-04-13T22:00:00,2025-04-13T22:55:00,P037,E00320
2025-04-13,MAIN,2025-04-13T23:00:00,2025-04-13T23:55:00,P007,E00087
2025-04-13,EXTRA,2025-04-13T07:00:00,2025-04-13T07:25:00,P043,E00384
2025-04-13,EXTRA,2025-04-13T07:00:00,2025-04-13T07:30:00,P043,E00388
2025-04-13,EXTRA,2025-04-13T08:00:00,2025-04-13T08:25:00,P044,E00396
2025-04-13,EXTRA,2025-04-13T09:00:00,2025-04-13T09:50:00,P007,E00079
2025-04-13,EXTRA,2025-04-13T10:00:00,2025-04-13T10:50:00,P030,E00304
2025-04-13,EXTRA,2025-04-13T12:00:00,2025-04-13T12:50:00,P026,E00253
2025-04-13,EXTRA,2025-04-13T13:00:00,2025-04-13T13:25:00,P006,E00071
2025-04-13,EXTRA,2025-04-13T14:00:00,2025-04-13T14:25:00,P007,E00085
2025-04-13,EXTRA,2025-04-13T15:00:00,2025-04-13T15:25:00,P042,E00365
2025-04-13,EXTRA,2025-04-13T16:00:00,2025-04-13T16:25:00,P029,E00296
2025-04-13,EXTRA,2025-04-13T17:00:00,2025-04-13T17:50:00,P029,E00297
2025-04-13,EXTRA,2025-04-13T18:00:00,2025-04-13T18:25:00,P007,E00079
2025-04-13,EXTRA,2025-04-13T19:00:00,2025-04-13T19:25:00,P045,E00412
2025-04-13,EXTRA,2025-04-13T20:00:00,2025-04-13T21:00:00,P025,E00250
2025-04-13,EXTRA,2025-04-13T21:00:00,2025-04-13T22:00:00,P043,E00386
2025-04-13,EXTRA,2025-04-13T22:00:00,2025-04-13T22:25:00,P045,E00411
2025-04-13,FACTUAL,2025-04-13T08:00:00,2025-04-13T09:00:00,P057,E00517
2025-04-13,FACTUAL,2025-04-13T09:00:00,2025-04-13T10:00:00,P055,E00500
2025-04-13,FACTUAL,2025-04-13T10:00:00,2025-04-13T11:00:00,P038,E00332
2025-04-13,FACTUAL,2025-04-13T12:00:00,2025-04-13T13:00:00,P057,E00517
2025-04-13,FACTUAL,2025-04-13T14:00:00,2025-04-13T15:00:00,P058,E00523
2025-04-13,FACTUAL,2025-04-13T16:00:00,2025-04-13T17:00:00,P058,E00523
2025-04-13,FACTUAL,2025-04-13T18:00:00,2025-04-13T19:00:00,P037,E00323
2025-04-13,FACTUAL,2025-04-13T20:00:00,2025-04-13T21:00:00,P036,E00312
2025-04-13,FACTUAL,2025-04-13T21:00:00,2025-04-13T22:00:00,P056,E00510
2025-04-13,FACTUAL,2025-04-13T22:00:00,2025-04-13T23:00:00,P039,E00335
2025-04-13,MOVIES,2025-04-13T09:00:00,2025-04-13T11:00:00,P032,E00308
2025-04-13,MOVIES,2025-04-13T12:00:00,2025-04-13T14:08:00,P032,E00308
2025-04-13,MOVIES,2025-04-13T15:00:00,2025-04-13T16:56:00,P033,E00309
2025-04-13,MOVIES,2025-04-13T18:00:00,2025-04-13T20:28:00,P035,E00311
2025-04-13,MOVIES,2025-04-13T21:00:00,2025-04-13T23:12:00,P034,E00310
2025-04-13,MOVIES,2025-04-13T23:00:00,2025-04-14T00:35:00,P031,E00307
2025-04-13,CATCHUP,2025-04-13T08:00:00,2025-04-13T09:00:00,P061,E00541
2025-04-13,CATCHUP,2025-04-13T10:00:00,2025-04-13T11:00:00,P003,E00033
2025-04-13,CATCHUP,2025-04-13T12:00:00,2025-04-13T13:00:00,P001,E00005
2025-04-13,CATCHUP,2025-04-13T14:00:00,2025-04-13T15:00:00,P001,E00001
2025-04-13,CATCHUP,2025-04-13T16:00:00,2025-04-13T17:00:00,P003,E00032
2025-04-13,CATCHUP,2025-04-13T18:00:00,2025-04-13T19:00:00,P013,E00137
2025-04-13,CATCHUP,2025-04-13T20:00:00,2025-04-13T21:00:00,P012,E00121
2025-04-13,CATCHUP,2025-04-13T21:00:00,2025-04-13T22:00:00,P061,E00542
2025-04-13,CATCHUP,2025-04-13T22:00:00,2025-04-13T23:00:00,P003,E00014
2025-07-07,MAIN,2025-07-07T06:00:00,2025-07-07T06:25:00,P016,E00157
2025-07-07,MAIN,2025-07-07T06:00:00,2025-07-07T06:30:00,P046,E00417
2025-07-07,MAIN,2025-07-07T07:00:00,2025-07-07T07:55:00,P017,E00166
2025-07-07,MAIN,2025-07-07T08:00:00,2025-07-07T08:25:00,P018,E00178
2025-07-07,MAIN,2025-07-07T09:00:00,2025-07-07T09:45:00,P006,E00062
2025-07-07,MAIN,2025-07-07T10:00:00,2025-07-07T10:45:00,P026,E00254
2025-07-07,MAIN,2025-07-07T12:00:00,2025-07-07T13:00:00,P043,E00385
2025-07-07,MAIN,2025-07-07T13:00:00,2025-07-07T13:30:00,P051,E00448
2025-07-07,MAIN,2025-07-07T14:00:00,2025-07-07T14:30:00,P020,E00192
2025-07-07,MAIN,2025-07-07T15:00:00,2025-07-07T15:30:00,P048,E00433
2025-07-07,MAIN,2025-07-07T16:00:00,2025-07-07T16:30:00,P048,E00433
2025-07-07,MAIN,2025-07-07T17:00:00,2025-07-07T17:55:00,P003,E00012
2025-07-07,MAIN,2025-07-07T19:00:00,2025-07-07T19:55:00,P026,E00254
2025-07-07,MAIN,2025-07-07T20:00:00,2025-07-07T21:00:00,P025,E00249
2025-07-07,MAIN,2025-07-07T21:00:00,2025-07-07T22:00:00,P036,E00312
2025-07-07,MAIN,2025-07-07T22:00:00,2025-07-07T22:55:00,P047,E00419
2025-07-07,MAIN,2025-07-07T23:00:00,2025-07-07T23:55:00,P051,E00447
2025-07-07,EXTRA,2025-07-07T07:00:00,2025-07-07T07:25:00,P027,E00263
2025-07-07,EXTRA,2025-07-07T07:00:00,2025-07-07T07:30:00,P044,E00406
2025-07-07,EXTRA,2025-07-07T08:00:00,2025-07-07T08:25:00,P043,E00381
2025-07-07,EXTRA,2025-07-07T09:00:00,2025-07-07T09:50:00,P006,E00071
2025-07-07,EXTRA,2025-07-07T10:00:00,2025-07-07T10:50:00,P026,E00252
2025-07-07,EXTRA,2025-07-07T12:00:00,2025-07-07T12:50:00,P029,E00302
2025-07-07,EXTRA,2025-07-07T13:00:00,2025-07-07T13:25:00,P007,E00087
2025-07-07,EXTRA,2025-07-07T14:00:00,2025-07-07T14:25:00,P042,E00363
2025-07-07,EXTRA,2025-07-07T15:00:00,2025-07-07T15:25:00,P027,E00266
2025-07-07,EXTRA,2025-07-07T16:00:00,2025-07-07T16:25:00,P042,E00377
2025-07-07,EXTRA,2025-07-07T17:00:00,2025-07-07T17:50:00,P006,E00066
2025-07-07,EXTRA,2025-07-07T18:00:00,2025-07-07T18:25:00,P025,E00245
2025-07-07,EXTRA,2025-07-07T19:00:00,2025-07-07T19:25:00,P028,E00280
2025-07-07,EXTRA,2025-07-07T20:00:00,2025-07-07T21:00:00,P026,E00252
2025-07-07,EXTRA,2025-07-07T21:00:00,2025-07-07T22:00:00,P007,E00076
2025-07-07,EXTRA,2025-07-07T22:00:00,2025-07-07T22:25:00,P030,E00306
2025-07-07,FACTUAL,2025-07-07T08:00:00,2025-07-07T09:00:00,P037,E00319
2025-07-07,FACTUAL,2025-07-07T09:00:00,2025-07-07T10:00:00,P038,E00333
2025-07-07,FACTUAL,2025-07-07T10:00:00,2025-07-07T11:00:00,P039,E00340
2025-07-07,FACTUAL,2025-07-07T12:00:00,2025-07-07T13:00:00,P058,E00525
2025-07-07,FACTUAL,2025-07-07T14:00:00,2025-07-07T15:00:00,P056,E00510
2025-07-07,FACTUAL,2025-07-07T16:00:00,2025-07-07T17:00:00,P037,E00321
2025-07-07,FACTUAL,2025-07-07T18:00:00,2025-07-07T19:00:00,P055,E00498
2025-07-07,FACTUAL,2025-07-07T20:00:00,2025-07-07T21:00:00,P037,E00320
2025-07-07,FACTUAL,2025-07-07T21:00:00,2025-07-07T22:00:00,P039,E00335
2025-07-07,FACTUAL,2025-07-07T22:00:00,2025-07-07T23:00:00,P055,E00507
2025-07-07,MOVIES,2025-07-07T09:00:00,2025-07-07T11:00:00,P035,E00311
2025-07-07,MOVIES,2025-07-07T12:00:00,2025-07-07T14:08:00,P033,E00309
2025-07-07,MOVIES,2025-07-07T15:00:00,2025-07-07T16:56:00,P033,E00309
2025-07-07,MOVIES,2025-07-07T18:00:00,2025-07-07T20:28:00,P034,E00310
2025-07-07,MOVIES,2025-07-07T21:00:00,2025-07-07T23:12:00,P033,E00309
2025-07-07,MOVIES,2025-07-07T23:00:00,2025-07-08T00:35:00,P034,E00310
2025-07-07,CATCHUP,2025-07-07T08:00:00,2025-07-07T09:00:00,P013,E00140
2025-07-07,CATCHUP,2025-07-07T10:00:00,2025-07-07T11:00:00,P013,E00137
2025-07-07,CATCHUP,2025-07-07T12:00:00,2025-07-07T13:00:00,P061,E00550
2025-07-07,CATCHUP,2025-07-07T14:00:00,2025-07-07T15:00:00,P001,E00002
2025-07-07,CATCHUP,2025-07-07T16:00:00,2025-07-07T17:00:00,P013,E00132
2025-07-07,CATCHUP,2025-07-07T18:00:00,2025-07-07T19:00:00,P061,E00545
2025-07-07,CATCHUP,2025-07-07T20:00:00,2025-07-07T21:00:00,P062,E00558
2025-07-07,CATCHUP,2025-07-07T21:00:00,2025-07-07T22:00:00,P013,E00133
2025-07-07,CATCHUP,2025-07-07T22:00:00,2025-07-07T23:00:00,P013,E00137
2025-07-08,MAIN,2025-07-08T06:00:00,2025-07-08T06:25:00,P021,E00201
2025-07-08,MAIN,2025-07-08T06:00:00,2025-07-08T06:30:00,P007,E00074
2025-07-08,MAIN,2025-07-08T07:00:00,2025-07-08T07:55:00,P001,E00003
2025-07-08,MAIN,2025-07-08T08:00:00,2025-07-08T08:25:00,P029,E00296
2025-07-08,MAIN,2025-07-08T09:00:00,2025-07-08T09:45:00,P055,E00502
2025-07-08,MAIN,2025-07-08T10:00:00,2025-07-08T10:45:00,P007,E00076
2025-07-08,MAIN,2025-07-08T12:00:00,2025-07-08T13:00:00,P006,E00059
2025-07-08,MAIN,2025-07-08T13:00:00,2025-07-08T13:30:00,P028,E00284
2025-07-08,MAIN,2025-07-08T14:00:00,2025-07-08T14:30:00,P042,E00371
2025-07-08,MAIN,2025-07-08T15:00:00,2025-07-08T15:30:00,P038,E00330
2025-07-08,MAIN,2025-07-08T16:00:00,2025-07-08T16:30:00,P007,E00072
2025-07-08,MAIN,2025-07-08T17:00:00,2025-07-08T17:55:00,P006,E00062
2025-07-08,MAIN,2025-07-08T19:00:00,2025-07-08T19:55:00,P042,E00364
2025-07-08,MAIN,2025-07-08T20:00:00,2025-07-08T21:00:00,P045,E00412
2025-07-08,MAIN,2025-07-08T21:00:00,2025-07-08T22:00:00,P057,E00518
2025-07-08,MAIN,2025-07-08T22:00:00,2025-07-08T22:55:00,P062,E00558
2025-07-08,MAIN,2025-07-08T23:00:00,2025-07-08T23:55:00,P001,E00003
2025-07-08,EXTRA,2025-07-08T07:00:00,2025-07-08T07:25:00,P044,E00402
2025-07-08,EXTRA,2025-07-08T07:00:00,2025-07-08T07:30:00,P027,E00267
2025-07-08,EXTRA,2025-07-08T08:00:00,2025-07-08T08:25:00,P006,E00071
2025-07-08,EXTRA,2025-07-08T09:00:00,2025-07-08T09:50:00,P029,E00300
2025-07-08,EXTRA,2025-07-08T10:00:00,2025-07-08T10:50:00,P006,E00059
2025-07-08,EXTRA,2025-07-08T12:00:00,2025-07-08T12:50:00,P025,E00248
2025-07-08,EXTRA,2025-07-08T13:00:00,2025-07-08T13:25:00,P028,E00274
2025-07-08,EXTRA,2025-07-08T14:00:00,2025-07-08T14:25:00,P042,E00367
2025-07-08,EXTRA,2025-07-08T15:00:00,2025-07-08T15:25:00,P042,E00370
2025-07-08,EXTRA,2025-07-08T16:00:00,2025-07-08T16:25:00,P028,E00272
2025-07-08,EXTRA,2025-07-08T17:00:00,2025-07-08T17:50:00,P028,E00283
2025-07-08,EXTRA,2025-07-08T18:00:00,2025-07-08T18:25:00,P042,E00369
2025-07-08,EXTRA,2025-07-08T19:00:00,2025-07-08T19:25:00,P042,E00370
2025-07-08,EXTRA,2025-07-08T20:00:00,2025-07-08T21:00:00,P027,E00261
2025-07-08,EXTRA,2025-07-08T21:00:00,2025-07-08T22:00:00,P042,E00366
2025-07-08,EXTRA,2025-07-08T22:00:00,2025-07-08T22:25:00,P030,E00306
2025-07-08,FACTUAL,2025-07-08T08:00:00,2025-07-08T09:00:00,P009,E00098
2025-07-08,FACTUAL,2025-07-08T09:00:00,2025-07-08T10:00:00,P057,E00516
2025-07-08,FACTUAL,2025-07-08T10:00:00,2025-07-08T11:00:00,P038,E00328
2025-07-08,FACTUAL,2025-07-08T12:00:00,2025-07-08T13:00:00,P036,E00315
2025-07-08,FACTUAL,2025-07-08T14:00:00,2025-07-08T15:00:00,P055,E00507
2025-07-08,FACTUAL,2025-07-08T16:00:00,2025-07-08T17:00:00,P056,E00513
