event_id,event_timestamp,user_id,session_id,programme_id,episode_id,event_type,position_sec,platform
EV00007466,2025-08-27T09:55:50,U001998,S0000001,P047,E00425,25pct,1800,web
EV00007467,2025-01-18T19:02:35,U003022,S0002918,P044,E00403,start,0,ios
EV00007468,2025-01-18T19:08:50,U003022,S0002918,P044,E00403,25pct,375,ios
EV00007469,2025-01-18T19:15:05,U003022,S0002918,P044,E00403,50pct,750,ios
EV00007470,2025-03-12T18:50:18,U001008,S0000555,P009,E00096,start,0,web
EV00007471,2025-03-12T19:05:18,U001008,S0000555,P009,E00096,25pct,900,web
EV00007472,2025-03-12T19:20:18,U001008,S0000555,P009,E00096,50pct,1800,web
EV00007473,2025-03-12T19:35:18,U001008,S0000555,P009,E00096,75pct,2700,web
EV00007474,2025-03-12T19:50:18,U001008,S0000555,P009,E00096,complete,3600,web
EV00007475,2025-09-05T09:45:17,U003488,S0003097,P050,E00443,start,0,ctv
EV00007476,2025-09-05T10:15:17,U003488,S0003097,P050,E00443,25pct,1800,ctv
EV00007477,2025-09-05T10:45:17,U003488,S0003097,P050,E00443,50pct,3600,ctv
EV00007478,2025-09-05T11:15:17,U003488,S0003097,P050,E00443,75pct,5400,ctv
EV00007479,2025-09-05T11:45:17,U003488,S0003097,P050,E00443,complete,7200,ctv
EV00007480,2025-03-31T19:30:32,U003194,S0004013,P012,E00124,start,0,web
EV00007481,2025-03-31T19:45:32,U003194,S0004013,P012,E00124,25pct,900,web
EV00007482,2025-03-31T20:00:32,U003194,S0004013,P012,E00124,50pct,1800,web
EV00007483,2025-03-31T20:15:32,U003194,S0004013,P012,E00124,75pct,2700,web
EV00007484,2025-03-31T20:30:32,U003194,S0004013,P012,E00124,complete,3600,web
EV00007485,2025-03-20T14:22:13,U000790,S0005574,P039,E00340,start,0,android
EV00007486,2025-03-20T14:37:13,U000790,S0005574,P039,E00340,25pct,900,android
EV00007487,2025-03-20T14:52:13,U000790,S0005574,P039,E00340,50pct,1800,android
EV00007488,2025-03-20T15:07:13,U000790,S0005574,P039,E00340,75pct,2700,android
EV00007489,2025-03-20T15:22:13,U000790,S0005574,P039,E00340,complete,3600,android
EV00007490,2025-10-21T18:16:47,U002354,S0000690,P026,E00253,start,0,web
EV00007491,2025-10-21T18:23:02,U002354,S0000690,P026,E00253,25pct,375,web
EV00007492,2025-10-21T18:29:17,U002354,S0000690,P026,E00253,50pct,750,web
EV00007493,2025-10-21T18:35:32,U002354,S0000690,P026,E00253,75pct,1125,web
EV00007494,2025-10-21T18:41:47,U002354,S0000690,P026,E00253,complete,1500,web
EV00007495,2025-06-02T13:43:43,U001851,S0001962,P052,E00464,start,0,ios
EV00007496,2025-06-02T13:58:43,U001851,S0001962,P052,E00464,25pct,900,ios
EV00007497,2025-06-02T14:13:43,U001851,S0001962,P052,E00464,50pct,1800,ios
EV00007498,2025-06-02T14:28:43,U001851,S0001962,P052,E00464,75pct,2700,ios
EV00007499,2025-06-02T14:43:43,U001851,S0001962,P052,E00464,complete,3600,ios
EV00007500,2025-01-28T14:55:27,U000869,S0004959,P044,E00400,start,0,android
EV00007501,2025-08-26T23:30:44,U003532,S0003982,P005,E00054,start,0,ios
EV00007502,2025-08-26T23:41:59,U003532,S0003982,P005,E00054,25pct,675,ios
EV00007503,2025-08-26T23:53:14,U003532,S0003982,P005,E00054,50pct,1350,ios
EV00007504,2025-08-27T00:04:29,U003532,S0003982,P005,E00054,75pct,2025,ios
EV00007505,2025-08-27T00:15:44,U003532,S0003982,P005,E00054,complete,2700,ios
EV00007506,2025-03-17T19:55:07,U002094,S0004086,P034,E00310,start,0,android
EV00007507,2025-03-17T20:28:07,U002094,S0004086,P034,E00310,25pct,1980,android
EV00007508,2025-03-17T21:01:07,U002094,S0004086,P034,E00310,50pct,3960,android
EV00007509,2025-03-17T21:34:07,U002094,S0004086,P034,E00310,75pct,5940,android
EV00007510,2025-03-17T22:07:07,U002094,S0004086,P034,E00310,complete,7920,android
EV00007511,2025-04-28T17:11:21,U001124,S0000288,P039,E00341,start,0,web
EV00007512,2025-04-28T17:26:21,U001124,S0000288,P039,E00341,25pct,900,web
EV00007513,2025-11-07T17:31:46,U000518,S0005014,P061,E00543,start,0,android
EV00007514,2025-11-07T17:46:46,U000518,S0005014,P061,E00543,25pct,900,android
EV00007515,2025-11-07T18:01:46,U000518,S0005014,P061,E00543,50pct,1800,android
EV00007516,2025-11-07T18:16:46,U000518,S0005014,P061,E00543,75pct,2700,android
EV00007517,2025-11-07T18:31:46,U000518,S0005014,P061,E00543,complete,3600,android
EV00007518,2025-11-05T11:45:58,U003040,S0001092,P052,E00463,start,0,ctv
EV00007519,2025-01-04T16:33:57,U003550,S0002358,P050,E00442,start,0,web
EV00007520,2025-01-04T17:03:57,U003550,S0002358,P050,E00442,25pct,1800,web
EV00007521,2025-01-04T17:33:57,U003550,S0002358,P050,E00442,50pct,3600,web
EV00007522,2025-01-04T18:03:57,U003550,S0002358,P050,E00442,75pct,5400,web
EV00007523,2025-01-04T18:33:57,U003550,S0002358,P050,E00442,complete,7200,web
EV00007524,2025-01-01T17:24:30,U000114,S0005887,P021,E00200,start,0,ios
EV00007525,2025-01-01T17:39:30,U000114,S0005887,P021,E00200,25pct,900,ios
EV00007526,2025-01-01T17:54:30,U000114,S0005887,P021,E00200,50pct,1800,ios
EV00007527,2025-01-01T18:09:30,U000114,S0005887,P021,E00200,75pct,2700,ios
EV00007528,2025-01-01T18:24:30,U000114,S0005887,P021,E00200,complete,3600,ios
EV00007529,2025-07-07T22:45:27,U001693,S0001504,P019,E00181,start,0,web
EV00007530,2025-07-07T23:00:27,U001693,S0001504,P019,E00181,25pct,900,web
EV00007531,2025-07-07T23:15:27,U001693,S0001504,P019,E00181,50pct,1800,web
EV00007532,2025-07-07T23:30:27,U001693,S0001504,P019,E00181,75pct,2700,web
EV00007533,2025-07-07T23:45:27,U001693,S0001504,P019,E00181,complete,3600,web
EV00007534,2025-09-23T18:29:42,U000455,S0001997,P009,E00103,start,0,web
EV00007535,2025-10-03T19:44:15,U003251,S0004482,P049,E00435,start,0,ios
EV00007536,2025-10-03T20:06:45,U003251,S0004482,P049,E00435,25pct,1350,ios
EV00007537,2025-10-03T20:29:15,U003251,S0004482,P049,E00435,50pct,2700,ios
EV00007538,2025-10-03T20:51:45,U003251,S0004482,P049,E00435,75pct,4050,ios
EV00007539,2025-10-03T21:14:15,U003251,S0004482,P049,E00435,complete,5400,ios
EV00007540,2025-09-20T12:16:22,U001716,S0001439,P031,E00307,start,0,ios
EV00007541,2025-09-20T12:45:22,U001716,S0001439,P031,E00307,25pct,1740,ios
EV00007542,2025-09-20T13:14:22,U001716,S0001439,P031,E00307,50pct,3480,ios
EV00007543,2025-09-20T13:43:22,U001716,S0001439,P031,E00307,75pct,5220,ios
EV00007544,2025-09-20T14:12:22,U001716,S0001439,P031,E00307,complete,6960,ios
EV00007545,2025-06-19T23:11:07,U000980,S0005453,P053,E00483,start,0,ios
EV00007546,2025-06-19T23:33:37,U000980,S0005453,P053,E00483,25pct,1350,ios
EV00007547,2025-06-19T23:56:07,U000980,S0005453,P053,E00483,50pct,2700,ios
EV00007548,2025-06-20T00:18:37,U000980,S0005453,P053,E00483,75pct,4050,ios
EV00007549,2025-06-20T00:41:07,U000980,S0005453,P053,E00483,complete,5400,ios
EV00007550,2025-01-03T15:48:52,U001773,S0005980,P011,E00114,start,0,android
EV00007551,2025-01-03T16:03:52,U001773,S0005980,P011,E00114,25pct,900,android
EV00007552,2025-01-03T16:18:52,U001773,S0005980,P011,E00114,50pct,1800,android
EV00007553,2025-01-03T16:33:52,U001773,S0005980,P011,E00114,75pct,2700,android
EV00007554,2025-01-03T16:48:52,U001773,S0005980,P011,E00114,complete,3600,android
EV00007555,2025-08-17T19:54:23,U001699,S0004110,P003,E00022,start,0,ios
EV00007556,2025-08-17T20:01:53,U001699,S0004110,P003,E00022,25pct,450,ios
EV00007557,2025-08-17T20:09:23,U001699,S0004110,P003,E00022,50pct,900,ios
EV00007558,2025-08-17T20:16:53,U001699,S0004110,P003,E00022,75pct,1350,ios
EV00007559,2025-08-17T20:24:23,U001699,S0004110,P003,E00022,complete,1800,ios
EV00007560,2025-12-08T22:12:40,U001036,S0001825,P053,E00483,start,0,ctv
EV00007561,2025-12-08T22:35:10,U001036,S0001825,P053,E00483,25pct,1350,ctv
EV00007562,2025-12-08T22:57:40,U001036,S0001825,P053,E00483,50pct,2700,ctv
EV00007563,2025-12-08T23:20:10,U001036,S0001825,P053,E00483,75pct,4050,ctv
EV00007564,2025-12-08T23:42:40,U001036,S0001825,P053,E00483,complete,5400,ctv
EV00007565,2025-08-11T13:50:08,U001083,S0003895,P018,E00174,start,0,android
EV00007566,2025-08-11T14:05:08,U001083,S0003895,P018,E00174,25pct,900,android
EV00007567,2025-08-11T14:20:08,U001083,S0003895,P018,E00174,50pct,1800,android
EV00007568,2025-12-11T08:32:15,U003550,S0004344,P056,E00509,start,0,android
EV00007569,2025-12-11T08:47:15,U003550,S0004344,P056,E00509,25pct,900,android
EV00007570,2025-12-11T09:02:15,U003550,S0004344,P056,E00509,50pct,1800,android
EV00007571,2025-12-11T09:17:15,U003550,S0004344,P056,E00509,75pct,2700,android
EV00007572,2025-12-11T09:32:15,U003550,S0004344,P056,E00509,complete,3600,android
EV00007573,2025-07-05T09:19:00,U000725,S0004582,P045,E00412,start,0,android
EV00007574,2025-07-05T09:30:15,U000725,S0004582,P045,E00412,25pct,675,android
EV00007575,2025-07-05T09:41:30,U000725,S0004582,P045,E00412,50pct,1350,android
EV00007576,2025-07-05T09:52:45,U000725,S0004582,P045,E00412,75pct,2025,android
EV00007577,2025-07-05T10:04:00,U000725,S0004582,P045,E00412,complete,2700,android
EV00007578,2025-05-06T15:06:26,U001495,S0004104,P055,E00502,start,0,web
EV00007579,2025-05-06T15:21:26,U001495,S0004104,P055,E00502,25pct,900,web
EV00007580,2025-05-06T15:36:26,U001495,S0004104,P055,E00502,50pct,1800,web
EV00007581,2025-05-06T15:51:26,U001495,S0004104,P055,E00502,75pct,2700,web
EV00007582,2025-05-06T16:06:26,U001495,S0004104,P055,E00502,complete,3600,web
EV00007583,2025-07-05T22:23:10,U003330,S0001491,P048,E00429,start,0,ctv
EV00007584,2025-07-05T23:08:10,U003330,S0001491,P048,E00429,25pct,2700,ctv
EV00007585,2025-07-05T23:53:10,U003330,S0001491,P048,E00429,50pct,5400,ctv
EV00007586,2025-03-22T14:21:05,U002760,S0001021,P036,E00314,start,0,web
EV00007587,2025-03-22T14:36:05,U002760,S0001021,P036,E00314,25pct,900,web
EV00007588,2025-03-22T14:51:05,U002760,S0001021,P036,E00314,50pct,1800,web
EV00007589,2025-03-22T15:06:05,U002760,S0001021,P036,E00314,75pct,2700,web
EV00007590,2025-03-22T15:21:05,U002760,S0001021,P036,E00314,complete,3600,web
EV00007591,2025-12-17T11:15:11,U002006,S0003914,P028,E00273,start,0,ctv
EV00007592,2025-12-17T11:21:26,U002006,S0003914,P028,E00273,25pct,375,ctv
EV00007593,2025-12-17T11:27:41,U002006,S0003914,P028,E00273,50pct,750,ctv
EV00007594,2025-12-17T11:33:56,U002006,S0003914,P028,E00273,75pct,1125,ctv
EV00007595,2025-12-17T11:40:11,U002006,S0003914,P028,E00273,complete,1500,ctv
EV00007596,2025-11-16T18:01:12,U002825,S0001332,P034,E00310,start,0,web
EV00007597,2025-11-16T18:34:12,U002825,S0001332,P034,E00310,25pct,1980,web
EV00007598,2025-11-16T19:07:12,U002825,S0001332,P034,E00310,50pct,3960,web
EV00007599,2025-11-16T19:40:12,U002825,S0001332,P034,E00310,75pct,5940,web
EV00007600,2025-11-16T20:13:12,U002825,S0001332,P034,E00310,complete,7920,web
EV00007601,2025-03-23T20:16:12,U003791,S0000411,P039,E00334,start,0,ctv
EV00007602,2025-03-23T20:31:12,U003791,S0000411,P039,E00334,25pct,900,ctv
EV00007603,2025-03-23T20:46:12,U003791,S0000411,P039,E00334,50pct,1800,ctv
EV00007604,2025-03-23T21:01:12,U003791,S0000411,P039,E00334,75pct,2700,ctv
EV00007605,2025-03-23T21:16:12,U003791,S0000411,P039,E00334,complete,3600,ctv
EV00007606,2025-08-12T14:46:02,U001854,S0002827,P021,E00200,start,0,web
EV00007607,2025-08-12T15:01:02,U001854,S0002827,P021,E00200,25pct,900,web
EV00007608,2025-08-12T15:16:02,U001854,S0002827,P021,E00200,50pct,1800,web
EV00007609,2025-08-12T15:31:02,U001854,S0002827,P021,E00200,75pct,2700,web
EV00007610,2025-08-12T15:46:02,U001854,S0002827,P021,E00200,complete,3600,web
EV00007611,2025-10-16T18:48:42,U001301,S0003152,P048,E00433,start,0,ios
EV00007612,2025-10-16T19:33:42,U001301,S0003152,P048,E00433,25pct,2700,ios
EV00007613,2025-10-16T20:18:42,U001301,S0003152,P048,E00433,50pct,5400,ios
EV00007614,2025-10-16T21:03:42,U001301,S0003152,P048,E00433,75pct,8100,ios
EV00007615,2025-10-16T21:48:42,U001301,S0003152,P048,E00433,complete,10800,ios
EV00007616,2025-01-16T06:44:33,U002395,S0002622,P010,E00109,start,0,android
EV00007617,2025-01-16T06:50:48,U002395,S0002622,P010,E00109,25pct,375,android
EV00007618,2025-01-16T06:57:03,U002395,S0002622,P010,E00109,50pct,750,android
EV00007619,2025-01-16T07:03:18,U002395,S0002622,P010,E00109,75pct,1125,android
EV00007620,2025-10-29T15:23:35,U000796,S0002598,P037,E00321,start,0,web
EV00007621,2025-10-29T15:38:35,U000796,S0002598,P037,E00321,25pct,900,web
EV00007622,2025-10-29T15:53:35,U000796,S0002598,P037,E00321,50pct,1800,web
EV00007623,2025-10-29T16:08:35,U000796,S0002598,P037,E00321,75pct,2700,web
EV00007624,2025-11-10T18:36:42,U002390,S0000786,P045,E00408,start,0,web
EV00007625,2025-11-10T18:47:57,U002390,S0000786,P045,E00408,25pct,675,web
EV00007626,2025-11-10T18:59:12,U002390,S0000786,P045,E00408,50pct,1350,web
EV00007627,2025-11-10T19:10:27,U002390,S0000786,P045,E00408,75pct,2025,web
EV00007628,2025-11-10T19:21:42,U002390,S0000786,P045,E00408,complete,2700,web
EV00007629,2025-12-05T18:24:22,U002072,S0003491,P009,E00100,start,0,ios
EV00007630,2025-12-05T18:39:22,U002072,S0003491,P009,E00100,25pct,900,ios
EV00007631,2025-12-05T18:54:22,U002072,S0003491,P009,E00100,50pct,1800,ios
EV00007632,2025-12-05T19:09:22,U002072,S0003491,P009,E00100,75pct,2700,ios
EV00007633,2025-12-05T19:24:22,U002072,S0003491,P009,E00100,complete,3600,ios
EV00007634,2025-12-10T17:50:17,U003633,S0004489,P003,E00016,start,0,android
EV00007635,2025-12-10T17:57:47,U003633,S0004489,P003,E00016,25pct,450,android
EV00007636,2025-12-10T18:05:17,U003633,S0004489,P003,E00016,50pct,900,android
EV00007637,2025-12-10T18:12:47,U003633,S0004489,P003,E00016,75pct,1350,android
EV00007638,2025-12-10T18:20:17,U003633,S0004489,P003,E00016,complete,1800,android
EV00007639,2025-10-25T15:58:03,U001979,S0001379,P027,E00261,start,0,android
EV00007640,2025-10-25T16:04:18,U001979,S0001379,P027,E00261,25pct,375,android
EV00007641,2025-10-25T16:10:33,U001979,S0001379,P027,E00261,50pct,750,android
EV00007642,2025-10-25T16:16:48,U001979,S0001379,P027,E00261,75pct,1125,android
EV00007643,2025-10-25T16:23:03,U001979,S0001379,P027,E00261,complete,1500,android
EV00007644,2025-02-22T13:40:45,U002662,S0003131,P015,E00153,start,0,ctv
EV00007645,2025-02-22T13:55:45,U002662,S0003131,P015,E00153,25pct,900,ctv
EV00007646,2025-02-22T14:10:45,U002662,S0003131,P015,E00153,50pct,1800,ctv
EV00007647,2025-02-22T14:25:45,U002662,S0003131,P015,E00153,75pct,2700,ctv
EV00007648,2025-02-22T14:40:45,U002662,S0003131,P015,E00153,complete,3600,ctv
EV00007649,2025-12-04T06:40:47,U000847,S0005438,P059,E00528,start,0,web
EV00007650,2025-12-04T07:03:17,U000847,S0005438,P059,E00528,25pct,1350,web
EV00007651,2025-12-04T07:25:47,U000847,S0005438,P059,E00528,50pct,2700,web
EV00007652,2025-12-04T07:48:17,U000847,S0005438,P059,E00528,75pct,4050,web
EV00007653,2025-12-04T08:10:47,U000847,S0005438,P059,E00528,complete,5400,web
EV00007654,2025-03-24T14:48:28,U000606,S0001490,P054,E00497,start,0,ctv
EV00007655,2025-03-24T14:54:43,U000606,S0001490,P054,E00497,25pct,375,ctv
EV00007656,2025-03-24T15:00:58,U000606,S0001490,P054,E00497,50pct,750,ctv
EV00007657,2025-03-24T15:07:13,U000606,S0001490,P054,E00497,75pct,1125,ctv
EV00007658,2025-03-24T15:13:28,U000606,S0001490,P054,E00497,complete,1500,ctv
EV00007659,2025-11-02T08:41:12,U002860,S0000021,P062,E00556,start,0,ios
EV00007660,2025-11-02T08:56:12,U002860,S0000021,P062,E00556,25pct,900,ios
EV00007661,2025-11-02T09:11:12,U002860,S0000021,P062,E00556,50pct,1800,ios
EV00007662,2025-11-02T09:26:12,U002860,S0000021,P062,E00556,75pct,2700,ios
EV00007663,2025-11-02T09:41:12,U002860,S0000021,P062,E00556,complete,3600,ios
EV00007664,2025-10-04T18:40:41,U000119,S0003275,P062,E00556,start,0,android
EV00007665,2025-10-04T18:55:41,U000119,S0003275,P062,E00556,25pct,900,android
EV00007666,2025-10-04T19:10:41,U000119,S0003275,P062,E00556,50pct,1800,android
EV00007667,2025-10-04T19:25:41,U000119,S0003275,P062,E00556,75pct,2700,android
EV00007668,2025-10-04T19:40:41,U000119,S0003275,P062,E00556,complete,3600,android
EV00007669,2025-12-06T14:53:17,U001806,S0001284,P058,E00526,start,0,ios
EV00007670,2025-06-29T14:25:21,U002945,S0003806,P054,E00491,start,0,web
EV00007671,2025-06-29T14:31:36,U002945,S0003806,P054,E00491,25pct,375,web
EV00007672,2025-06-29T14:37:51,U002945,S0003806,P054,E00491,50pct,750,web
EV00007673,2025-06-29T14:44:06,U002945,S0003806,P054,E00491,75pct,1125,web
EV00007674,2025-06-29T14:50:21,U002945,S0003806,P054,E00491,complete,1500,web
EV00007675,2025-10-24T20:44:47,U001059,S0004675,P003,E00028,start,0,ctv
EV00007676,2025-10-24T20:52:17,U001059,S0004675,P003,E00028,25pct,450,ctv
EV00007677,2025-06-03T15:03:59,U002960,S0001800,P025,E00246,start,0,android
EV00007678,2025-06-03T15:11:29,U002960,S0001800,P025,E00246,25pct,450,android
EV00007679,2025-06-03T15:18:59,U002960,S0001800,P025,E00246,50pct,900,android
EV00007680,2025-12-07T14:27:43,U003700,S0002217,P041,E00357,start,0,ctv
EV00007681,2025-12-07T14:57:43,U003700,S0002217,P041,E00357,25pct,1800,ctv
EV00007682,2025-12-07T15:27:43,U003700,S0002217,P041,E00357,50pct,3600,ctv
EV00007683,2025-12-07T15:57:43,U003700,S0002217,P041,E00357,75pct,5400,ctv
EV00007684,2025-12-07T16:27:43,U003700,S0002217,P041,E00357,complete,7200,ctv
EV00007685,2025-03-24T14:51:11,U000606,S0001490,P046,E00415,start,0,ctv
EV00007686,2025-03-24T15:06:11,U000606,S0001490,P046,E00415,25pct,900,ctv
EV00007687,2025-03-24T15:21:11,U000606,S0001490,P046,E00415,50pct,1800,ctv
EV00007688,2025-03-24T15:36:11,U000606,S0001490,P046,E00415,75pct,2700,ctv
EV00007689,2025-03-24T15:51:11,U000606,S0001490,P046,E00415,complete,3600,ctv
EV00007690,2025-04-08T17:39:20,U000581,S0000837,P055,E00507,start,0,ios
EV00007691,2025-04-08T17:54:20,U000581,S0000837,P055,E00507,25pct,900,ios
EV00007692,2025-04-08T18:09:20,U000581,S0000837,P055,E00507,50pct,1800,ios
EV00007693,2025-04-08T18:24:20,U000581,S0000837,P055,E00507,75pct,2700,ios
EV00007694,2025-04-08T18:39:20,U000581,S0000837,P055,E00507,complete,3600,ios
EV00007695,2025-04-02T13:40:41,U003527,S0004014,P032,E00308,start,0,ios
EV00007696,2025-04-02T14:12:41,U003527,S0004014,P032,E00308,25pct,1920,ios
EV00007697,2025-04-02T14:44:41,U003527,S0004014,P032,E00308,50pct,3840,ios
EV00007698,2025-04-02T15:16:41,U003527,S0004014,P032,E00308,75pct,5760,ios
EV00007699,2025-04-02T15:48:41,U003527,S0004014,P032,E00308,complete,7680,ios
EV00007700,2025-10-24T14:25:16,U000342,S0005929,P049,E00440,start,0,android
EV00007701,2025-08-29T16:52:05,U002849,S0002253,P011,E00114,start,0,android
EV00007702,2025-03-16T16:07:04,U002709,S0000071,P058,E00526,start,0,web
EV00007703,2025-03-16T16:22:04,U002709,S0000071,P058,E00526,25pct,900,web
EV00007704,2025-08-30T09:29:08,U003069,S0004496,P012,E00122,start,0,ctv
EV00007705,2025-08-30T09:44:08,U003069,S0004496,P012,E00122,25pct,900,ctv
EV00007706,2025-08-30T09:59:08,U003069,S0004496,P012,E00122,50pct,1800,ctv
EV00007707,2025-08-30T10:14:08,U003069,S0004496,P012,E00122,75pct,2700,ctv
EV00007708,2025-08-30T10:29:08,U003069,S0004496,P012,E00122,complete,3600,ctv
EV00007709,2025-03-19T14:35:38,U003120,S0001672,P026,E00252,start,0,ctv
EV00007710,2025-03-19T14:41:53,U003120,S0001672,P026,E00252,25pct,375,ctv
EV00007711,2025-03-19T14:48:08,U003120,S0001672,P026,E00252,50pct,750,ctv
EV00007712,2025-03-19T14:54:23,U003120,S0001672,P026,E00252,75pct,1125,ctv
EV00007713,2025-03-19T15:00:38,U003120,S0001672,P026,E00252,complete,1500,ctv
EV00007714,2025-05-13T22:11:17,U001244,S0004701,P014,E00141,start,0,web
EV00007715,2025-05-13T22:26:17,U001244,S0004701,P014,E00141,25pct,900,web
EV00007716,2025-05-13T22:41:17,U001244,S0004701,P014,E00141,50pct,1800,web
EV00007717,2025-05-13T22:56:17,U001244,S0004701,P014,E00141,75pct,2700,web
EV00007718,2025-05-13T23:11:17,U001244,S0004701,P014,E00141,complete,3600,web
EV00007719,2025-10-14T22:48:22,U001022,S0004924,P004,E00038,start,0,android
EV00007720,2025-10-14T23:02:07,U001022,S0004924,P004,E00038,25pct,825,android
EV00007721,2025-10-14T23:15:52,U001022,S0004924,P004,E00038,50pct,1650,android
EV00007722,2025-10-14T23:29:37,U001022,S0004924,P004,E00038,75pct,2475,android
EV00007723,2025-10-14T23:43:22,U001022,S0004924,P004,E00038,complete,3300,android
EV00007724,2025-01-05T19:02:30,U003398,S0002784,P061,E00543,start,0,ctv
EV00007725,2025-01-05T19:17:30,U003398,S0002784,P061,E00543,25pct,900,ctv
EV00007726,2025-01-05T19:32:30,U003398,S0002784,P061,E00543,50pct,1800,ctv
EV00007727,2025-01-05T19:47:30,U003398,S0002784,P061,E00543,75pct,2700,ctv
EV00007728,2025-01-05T20:02:30,U003398,S0002784,P061,E00543,complete,3600,ctv
EV00007729,2025-10-05T22:22:07,U001229,S0003195,P055,E00502,start,0,ios
EV00007730,2025-10-05T22:37:07,U001229,S0003195,P055,E00502,25pct,900,ios
EV00007731,2025-10-05T22:52:07,U001229,S0003195,P055,E00502,50pct,1800,ios
EV00007732,2025-10-05T23:07:07,U001229,S0003195,P055,E00502,75pct,2700,ios
EV00007733,2025-10-05T23:22:07,U001229,S0003195,P055,E00502,complete,3600,ios
EV00007734,2025-06-12T06:44:29,U000630,S0005419,P060,E00535,start,0,web
EV00007735,2025-06-12T06:55:44,U000630,S0005419,P060,E00535,25pct,675,web
EV00007736,2025-06-12T07:06:59,U000630,S0005419,P060,E00535,50pct,1350,web
EV00007737,2025-06-12T07:18:14,U000630,S0005419,P060,E00535,75pct,2025,web
EV00007738,2025-06-12T07:29:29,U000630,S0005419,P060,E00535,complete,2700,web
EV00007739,2025-10-30T14:31:01,U003929,S0005395,P055,E00507,start,0,web
EV00007740,2025-10-30T14:46:01,U003929,S0005395,P055,E00507,25pct,900,web
EV00007741,2025-10-30T15:01:01,U003929,S0005395,P055,E00507,50pct,1800,web
EV00007742,2025-10-30T15:16:01,U003929,S0005395,P055,E00507,75pct,2700,web
EV00007743,2025-10-30T15:31:01,U003929,S0005395,P055,E00507,complete,3600,web
EV00007744,2025-03-04T16:05:11,U001878,S0004176,P044,E00396,start,0,ctv
EV00007745,2025-02-04T14:48:08,U003104,S0002156,P007,E00076,start,0,android
EV00007746,2025-02-04T14:55:38,U003104,S0002156,P007,E00076,25pct,450,android
EV00007747,2025-02-04T15:03:08,U003104,S0002156,P007,E00076,50pct,900,android
EV00007748,2025-12-22T17:14:24,U002916,S0002351,P062,E00557,start,0,android
EV00007749,2025-12-22T17:29:24,U002916,S0002351,P062,E00557,25pct,900,android
EV00007750,2025-12-22T17:44:24,U002916,S0002351,P062,E00557,50pct,1800,android
EV00007751,2025-12-22T17:59:24,U002916,S0002351,P062,E00557,75pct,2700,android
EV00007752,2025-12-22T18:14:24,U002916,S0002351,P062,E00557,complete,3600,android
EV00007753,2025-01-17T21:08:36,U001147,S0005676,P024,E00239,start,0,web
EV00007754,2025-01-17T21:16:06,U001147,S0005676,P024,E00239,25pct,450,web
EV00007755,2025-01-17T21:23:36,U001147,S0005676,P024,E00239,50pct,900,web
EV00007756,2025-01-17T21:31:06,U001147,S0005676,P024,E00239,75pct,1350,web
EV00007757,2025-01-17T21:38:36,U001147,S0005676,P024,E00239,complete,1800,web
EV00007758,2025-04-23T18:53:04,U001130,S0005300,P034,E00310,start,0,android
EV00007759,2025-04-23T19:26:04,U001130,S0005300,P034,E00310,25pct,1980,android
EV00007760,2025-04-23T19:59:04,U001130,S0005300,P034,E00310,50pct,3960,android
EV00007761,2025-04-23T20:32:04,U001130,S0005300,P034,E00310,75pct,5940,android
EV00007762,2025-04-23T21:05:04,U001130,S0005300,P034,E00310,complete,7920,android
EV00007763,2025-03-07T20:35:20,U003482,S0003403,P012,E00122,start,0,ios
EV00007764,2025-03-07T20:50:20,U003482,S0003403,P012,E00122,25pct,900,ios
EV00007765,2025-08-16T17:36:12,U003845,S0004269,P033,E00309,start,0,web
EV00007766,2025-08-16T18:13:12,U003845,S0004269,P033,E00309,25pct,2220,web
EV00007767,2025-08-16T18:50:12,U003845,S0004269,P033,E00309,50pct,4440,web
EV00007768,2025-08-16T19:27:12,U003845,S0004269,P033,E00309,75pct,6660,web
EV00007769,2025-08-16T20:04:12,U003845,S0004269,P033,E00309,complete,8880,web
EV00007770,2025-02-24T15:18:42,U003346,S0003804,P008,E00089,start,0,android
EV00007771,2025-02-24T15:33:42,U003346,S0003804,P008,E00089,25pct,900,android
EV00007772,2025-02-24T15:48:42,U003346,S0003804,P008,E00089,50pct,1800,android
EV00007773,2025-02-24T16:03:42,U003346,S0003804,P008,E00089,75pct,2700,android
EV00007774,2025-02-24T16:18:42,U003346,S0003804,P008,E00089,complete,3600,android
EV00007775,2025-12-13T13:43:29,U001222,S0004899,P043,E00390,start,0,web
EV00007776,2025-12-13T13:49:44,U001222,S0004899,P043,E00390,25pct,375,web
EV00007777,2025-12-13T13:55:59,U001222,S0004899,P043,E00390,50pct,750,web
EV00007778,2025-12-13T14:02:14,U001222,S0004899,P043,E00390,75pct,1125,web
EV00007779,2025-12-13T14:08:29,U001222,S0004899,P043,E00390,complete,1500,web
EV00007780,2025-01-12T10:30:46,U001128,S0005010,P019,E00184,start,0,web
EV00007781,2025-01-12T10:45:46,U001128,S0005010,P019,E00184,25pct,900,web
EV00007782,2025-01-12T11:00:46,U001128,S0005010,P019,E00184,50pct,1800,web
EV00007783,2025-01-12T11:15:46,U001128,S0005010,P019,E00184,75pct,2700,web
EV00007784,2025-01-12T11:30:46,U001128,S0005010,P019,E00184,complete,3600,web
EV00007785,2025-08-01T06:05:57,U002728,S0002930,P058,E00523,start,0,ctv
