user_id,registration_date,demographic_id,is_active
U001746,2023-07-10,D010,True
U001747,2024-05-13,D006,True
U001748,2023-02-25,D006,True
U001749,2024-08-11,D003,True
U001750,2023-11-16,D009,True
U001751,2025-04-07,D004,True
U001752,2025-04-12,D005,True
U001753,2023-08-17,D012,True
U001754,2023-03-01,D012,True
U001755,2023-05-14,D002,True
U001756,2024-12-28,D010,True
U001757,2023-02-09,D003,True
U001758,2025-12-28,D011,True
U001759,2023-12-18,D016,True
U001760,2025-07-03,D012,True
U001761,2023-01-14,D009,True
U001762,2024-09-19,D009,True
U001763,2024-01-13,D013,True
U001764,2024-01-14,D004,True
U001765,2025-03-05,D008,True
U001766,2024-05-23,D007,True
U001767,2024-07-06,D009,True
U001768,2025-09-08,D015,True
U001769,2025-11-07,D001,True
U001770,2023-09-05,D007,True
U001771,2025-08-08,D008,True
U001772,2024-02-27,D010,True
U001773,2024-08-30,D011,True
U001774,2023-06-24,D009,True
U001775,2024-03-04,D001,True
U001776,2023-05-09,D007,True
U001777,2025-04-23,D005,True
U001778,2023-01-25,D006,True
U001779,2025-08-03,D004,True
U001780,2025-08-07,D006,True
U001781,2023-10-18,D010,True
U001782,2025-02-23,D004,True
U001783,2023-02-19,D003,True
U001784,2024-03-17,D009,True
U001785,2024-07-12,D016,True
U001786,2023-03-03,D007,True
U001787,2023-05-25,D015,True
U001788,2025-09-16,D016,True
U001789,2025-09-03,D012,True
U001790,2025-11-04,D015,True
U001791,2025-11-10,D012,True
U001792,2025-11-21,D013,True
U001793,2025-04-09,D013,True
U001794,2024-10-12,D006,True
U001795,2023-07-07,D013,True
U001796,2024-12-29,D009,True
U001797,2024-11-12,D005,True
U001798,2023-08-09,D011,True
U001799,2023-06-18,D005,True
U001800,2025-12-25,D016,True
U001801,2023-01-21,D002,True
U001802,2024-07-27,D016,True
U001803,2025-10-10,D016,True
U001804,2023-02-14,D008,True
U001805,2023-07-12,D016,True
U001806,2023-03-24,D011,True
U001807,2025-02-01,D007,True
U001808,2023-07-25,D007,True
U001809,2023-10-27,D004,True
U001810,2023-02-02,D010,True
U001811,2023-12-21,D009,True
U001812,2024-07-01,D004,True
U001813,2024-09-28,D012,True
U001814,2023-06-19,D005,True
U001815,2023-01-17,D006,True
U001816,2023-10-05,D005,True
U001817,2025-11-25,D004,True
U001818,2023-08-26,D012,True
U001819,2025-05-31,D011,True
U001820,2024-03-29,D006,True
U001821,2023-04-20,D010,True
U001822,2023-07-01,D016,True
U001823,2025-06-12,D012,True
U001824,2024-02-22,D008,True
U001825,2024-12-01,D007,True
U001826,2025-08-09,D015,True
U001827,2024-09-21,D003,True
U001828,2024-10-21,D010,True
U001829,2023-03-24,D011,True
U001830,2023-11-08,D003,True
U001831,2023-08-18,D004,True
U001832,2023-05-25,D013,True
U001833,2023-12-24,D002,True
U001834,2025-03-15,D004,True
U001835,2025-11-20,D001,True
U001836,2025-10-04,D006,True
U001837,2023-03-16,D014,True
U001838,2024-04-10,D012,True
U001839,2023-01-28,D015,True
U001840,2025-09-07,D001,True
U001841,2024-01-13,D004,True
U001842,2025-04-19,D011,True
U001843,2024-09-22,D002,True
U001844,2023-08-21,D007,True
U001845,2025-06-19,D001,True
U001846,2024-02-23,D007,True
U001847,2023-03-22,D013,True
U001848,2024-10-31,D006,True
U001849,2023-05-19,D006,True
U001850,2023-03-18,D010,True
U001851,2023-11-04,D006,True
U001852,2024-12-30,D013,True
U001853,2023-02-10,D016,True
U001854,2024-03-22,D007,True
U001855,2025-07-03,D003,True
U001856,2024-01-19,D006,True
U001857,2024-07-17,D007,True
U001858,2023-03-30,D005,True
U001859,2025-11-08,D015,True
U001860,2024-03-06,D015,True
U001861,2024-12-02,D004,True
U001862,2024-04-05,D010,True
U001863,2024-08-04,D009,True
U001864,2025-05-10,D013,True
U001865,2024-06-26,D011,True
U001866,2023-11-05,D006,True
U001867,2024-07-11,D007,True
U001868,2024-06-10,D001,True
U001869,2025-03-18,D016,True
U001870,2023-07-01,D003,True
U001871,2024-01-05,D015,True
U001872,2024-09-19,D014,True
U001873,2023-01-15,D011,True
U001874,2025-12-20,D015,True
U001875,2025-09-02,D011,True
U001876,2025-05-21,D005,True
U001877,2024-01-16,D003,True
U001878,2025-05-03,D001,True
U001879,2024-12-04,D003,True
U001880,2023-01-08,D014,True
U001881,2023-06-18,D005,True
U001882,2025-11-23,D016,True
U001883,2024-01-04,D004,True
U001884,2024-06-19,D009,True
U001885,2023-11-28,D014,True
U001886,2023-08-05,D003,True
U001887,2023-09-18,D013,True
U001888,2023-06-05,D013,True
U001889,2025-12-12,D003,True
U001890,2024-02-19,D002,True
U001891,2024-06-26,D008,True
U001892,2024-06-22,D001,True
U001893,2025-07-18,D001,True
U001894,2024-12-17,D013,True
U001895,2023-12-01,D011,True
U001896,2023-06-17,D013,True
U001897,2024-04-18,D015,True
U001898,2023-12-04,D014,True
U001899,2023-10-15,D012,True
U001900,2023-06-08,D007,True
U001901,2025-03-21,D016,True
U001902,2023-04-24,D010,True
U001903,2025-07-13,D002,True
U001904,2024-02-09,D001,True
U001905,2023-07-28,D011,True
U001906,2025-11-18,D005,True
U001907,2024-08-24,D008,True
U001908,2025-09-11,D010,True
U001909,2023-08-12,D006,True
U001910,2025-05-05,D010,True
U001911,2023-04-13,D001,True
U001912,2023-08-28,D004,True
U001913,2023-11-24,D011,True
U001914,2024-10-06,D015,True
U001915,2024-10-07,D001,True
U001916,2024-03-12,D007,True
U001917,2024-05-04,D006,True
U001918,2025-12-31,D016,True
U001919,2023-01-15,D003,True
U001920,2023-08-29,D005,True
U001921,2024-11-12,D002,True
U001922,2023-11-19,D004,True
U001923,2024-01-11,D002,True
U001924,2023-04-26,D004,True
U001925,2025-09-19,D014,True
U001926,2023-10-08,D004,True
U001927,2023-10-10,D002,True
U001928,2024-10-06,D014,True
U001929,2023-06-04,D002,True
U001930,2024-02-21,D002,True
U001931,2024-06-28,D004,True
U001932,2025-05-01,D015,True
U001933,2023-05-15,D015,True
U001934,2023-08-02,D007,True
U001935,2025-06-02,D010,True
U001936,2023-09-09,D015,True
U001937,2025-10-26,D013,True
U001938,2025-09-23,D015,True
U001939,2024-06-24,D014,True
U001940,2025-08-12,D005,True
U001941,2025-02-28,D008,True
U001942,2025-11-24,D016,True
U001943,2023-02-07,D010,True
U001944,2023-05-16,D015,True
U001945,2023-02-24,D005,True
U001946,2024-07-25,D007,True
U001947,2023-06-13,D012,True
U001948,2023-09-28,D013,True
U001949,2023-08-02,D006,True
U001950,2023-06-30,D009,True
U001951,2023-03-09,D006,True
U001952,2024-09-08,D001,True
U001953,2025-10-19,D015,True
U001954,2025-08-21,D011,True
U001955,2024-07-22,D016,True
U001956,2024-02-19,D012,True
U001957,2025-11-29,D004,True
U001958,2024-11-28,D007,True
U001959,2023-11-05,D015,True
U001960,2025-02-24,D003,True
U001961,2025-08-19,D011,True
U001962,2023-11-10,D015,True
U001963,2023-01-28,D003,True
U001964,2024-06-12,D001,True
U001965,2025-02-08,D006,True
U001966,2024-05-09,D013,True
U001967,2024-04-09,D004,True
U001968,2024-08-27,D015,True
U001969,2025-07-21,D014,True
U001970,2024-03-04,D002,True
U001971,2024-06-09,D006,True
U001972,2024-10-14,D004,True
U001973,2023-11-27,D014,True
U001974,2024-09-05,D016,True
U001975,2025-07-09,D008,True
U001976,2025-05-04,D003,True
U001977,2023-12-16,D004,True
U001978,2023-02-16,D003,True
U001979,2024-08-24,D013,True
U001980,2025-11-14,D001,True
U001981,2024-06-15,D015,True
U001982,2025-09-24,D010,True
U001983,2023-07-30,D010,True
U001984,2024-06-03,D009,True
U001985,2025-08-31,D012,True
U001986,2025-08-21,D011,True
U001987,2025-06-13,D008,True
U001988,2024-07-27,D005,True
U001989,2023-03-25,D003,True
U001990,2025-08-05,D006,True
U001991,2023-07-27,D002,True
U001992,2025-11-18,D014,True
U001993,2025-09-20,D014,True
U001994,2023-01-26,D003,True
U001995,2024-05-14,D010,True
U001996,2025-07-19,D014,True
U001997,2023-08-11,D013,True
U001998,2025-06-18,D004,True
U001999,2023-04-30,D015,True
U002000,2025-02-23,D009,True
U002001,2025-01-31,D001,True
U002002,2023-09-15,D016,True
U002003,2025-09-20,D001,True
U002004,2024-01-30,D012,True
U002005,2025-02-20,D009,True
U002006,2025-12-08,D009,True
U002007,2023-04-24,D016,True
U002008,2024-03-11,D016,True
U002009,2025-01-04,D010,True
U002010,2025-12-18,D002,True
U002011,2024-09-15,D002,True
U002012,2024-11-22,D003,True
U002013,2023-12-14,D003,True
U002014,2023-02-01,D014,True
U002015,2025-06-25,D015,True
U002016,2024-01-20,D014,True
U002017,2025-01-01,D005,True
U002018,2024-04-05,D010,True
U002019,2023-05-18,D014,True
U002020,2024-07-09,D004,True
U002021,2024-06-26,D012,True
U002022,2023-03-01,D007,True
U002023,2024-12-26,D012,True
U002024,2025-07-30,D002,True
U002025,2025-07-15,D001,True
U002026,2025-03-27,D013,True
U002027,2024-09-12,D007,True
U002028,2024-07-12,D005,True
U002029,2025-03-10,D015,True
U002030,2023-04-11,D016,True
U002031,2025-09-10,D011,True
U002032,2024-04-14,D006,True
U002033,2023-08-19,D006,True
U002034,2024-09-07,D012,True
U002035,2023-12-03,D009,True
U002036,2024-11-20,D009,True
U002037,2024-07-25,D006,True
U002038,2025-06-27,D008,True
U002039,2023-01-26,D001,True
U002040,2025-05-05,D004,True
U002041,2024-03-30,D011,True
U002042,2023-04-29,D013,True
U002043,2024-06-13,D004,True
U002044,2023-12-03,D004,True
U002045,2024-10-26,D012,True
U002046,2023-12-08,D008,True
U002047,2025-02-13,D007,True
U002048,2023-05-13,D012,True
U002049,2025-12-03,D007,True
U002050,2023-03-24,D008,True
U002051,2025-05-05,D015,True
U002052,2024-03-17,D006,True
U002053,2024-03-17,D005,True
U002054,2024-10-06,D005,True
U002055,2024-06-09,D008,True
U002056,2024-08-04,D005,True
U002057,2025-06-18,D007,True
U002058,2024-01-16,D016,True
U002059,2023-07-30,D011,True
U002060,2023-07-20,D006,True
U002061,2025-12-18,D016,True
U002062,2024-11-22,D008,True
U002063,2023-11-27,D001,True
U002064,2025-12-06,D014,True
U002065,2024-07-19,D011,True
U002066,2024-03-04,D002,True
U002067,2024-04-16,D006,True
U002068,2024-05-11,D002,True
U002069,2023-05-02,D006,True
U002070,2023-02-02,D013,True
U002071,2024-12-13,D012,True
U002072,2024-01-20,D015,True
U002073,2024-12-28,D007,True
U002074,2023-06-20,D001,True
U002075,2023-08-08,D006,True
U002076,2023-12-23,D015,True
U002077,2024-10-12,D013,True
U002078,2025-11-22,D002,True
U002079,2023-12-10,D012,True
U002080,2025-04-03,D005,True
U002081,2023-08-28,D005,True
U002082,2024-11-11,D003,True
U002083,2023-09-16,D015,True
U002084,2023-11-28,D001,True
U002085,2025-08-23,D003,True
U002086,2023-12-05,D007,True
U002087,2025-03-29,D015,True
U002088,2025-11-11,D007,True
U002089,2024-04-25,D004,True
U002090,2024-05-26,D015,True
U002091,2023-04-30,D011,True
U002092,2023-11-15,D014,True
U002093,2024-10-24,D016,True
U002094,2025-07-01,D008,True
U002095,2023-07-15,D016,True
U002096,2025-12-15,D001,True
U002097,2024-02-19,D008,True
U002098,2023-03-01,D006,True
U002099,2025-07-30,D006,True
U002100,2025-02-27,D008,True
U002101,2023-10-24,D011,True
U002102,2023-06-18,D012,True
U002103,2024-11-27,D016,True
U002104,2023-10-27,D009,True
U002105,2024-05-20,D011,True
U002106,2025-05-12,D006,True
U002107,2024-02-29,D013,True
U002108,2025-02-18,D006,True
U002109,2025-02-21,D001,True
U002110,2024-11-06,D009,True
U002111,2023-09-18,D009,True
U002112,2024-06-29,D005,True
U002113,2023-11-01,D004,True
U002114,2024-10-28,D002,True
U002115,2023-06-29,D003,True
U002116,2023-11-22,D002,True
U002117,2023-07-30,D007,True
U002118,2024-07-11,D011,True
U002119,2025-08-01,D002,True
U002120,2023-11-05,D007,True
U002121,2023-02-03,D005,True
U002122,2025-03-18,D003,True
U002123,2023-11-12,D005,True
U002124,2023-02-08,D013,True
U002125,2025-12-01,D010,True
U002126,2024-12-17,D016,True
U002127,2023-02-27,D012,True
U002128,2023-03-23,D004,True
U002129,2025-09-05,D008,True
U002130,2023-08-21,D007,True
U002131,2025-12-06,D012,True
U002132,2023-11-21,D011,True
U002133,2023-09-03,D006,True
U002134,2024-03-24,D002,True
U002135,2023-11-07,D010,True
U002136,2025-08-03,D005,True
U002137,2024-10-19,D011,True
U002138,2025-01-21,D001,True
U002139,2023-02-12,D013,True
U002140,2025-10-29,D003,True
U002141,2025-06-27,D001,True
U002142,2023-06-03,D004,True
U002143,2024-06-01,D006,True
U002144,2024-11-08,D013,True
U002145,2025-11-09,D008,True
U002146,2023-09-06,D001,True
U002147,2023-02-26,D011,True
U002148,2023-03-02,D010,True
U002149,2024-07-15,D009,True
U002150,2024-10-29,D016,True
U002151,2025-03-31,D004,True
U002152,2024-11-20,D006,True
U002153,2023-08-01,D016,True
U002154,2023-03-22,D014,True
U002155,2024-10-22,D008,True
U002156,2025-08-05,D003,True
U002157,2023-03-05,D002,True
U002158,2024-04-17,D008,True
U002159,2023-02-16,D010,True
U002160,2024-08-26,D002,True
U002161,2023-05-16,D016,True
U002162,2024-02-26,D013,True
U002163,2023-02-16,D009,True
U002164,2025-01-04,D004,True
U002165,2025-04-27,D002,True
U002166,2025-08-19,D016,True
U002167,2024-06-08,D015,True
U002168,2025-01-25,D003,True
U002169,2024-09-20,D004,True
U002170,2025-04-24,D006,True
U002171,2023-11-01,D012,True
U002172,2023-07-13,D010,True
U002173,2023-10-30,D001,True
U002174,2024-10-13,D002,True
U002175,2025-04-07,D007,True
U002176,2025-05-27,D005,True
U002177,2025-08-06,D016,True
U002178,2023-01-16,D004,True
U002179,2023-06-28,D001,True
U002180,2024-04-09,D006,True
U002181,2024-08-18,D005,True
U002182,2023-03-26,D011,True
U002183,2023-01-19,D003,True
U002184,2025-07-22,D011,True
U002185,2025-01-24,D001,True
U002186,2023-09-05,D007,True
U002187,2025-11-12,D009,True
U002188,2025-05-07,D013,True
U002189,2024-01-27,D005,True
U002190,2023-06-17,D006,True
U002191,2023-10-12,D003,True
U002192,2025-06-04,D001,True
U002193,2024-01-27,D008,True
U002194,2025-06-16,D002,True
U002195,2025-11-23,D003,True
U002196,2023-06-04,D006,True
U002197,2024-03-08,D003,True
U002198,2024-09-26,D013,True
U002199,2025-01-18,D005,True
U002200,2024-11-27,D001,True
U002201,2025-07-31,D007,True
U002202,2023-06-26,D002,True
U002203,2025-01-04,D001,True
U002204,2025-06-28,D010,True
U002205,2025-12-21,D003,True
U002206,2024-06-12,D013,True
U002207,2023-10-30,D003,True
U002208,2024-09-04,D013,True
U002209,2025-10-19,D015,True
U002210,2023-03-23,D005,True
U002211,2023-04-01,D006,True
U002212,2025-10-18,D010,True
U002213,2023-12-16,D002,True
U002214,2025-12-17,D014,True
U002215,2024-11-07,D012,True
U002216,2024-09-19,D008,True
U002217,2024-11-03,D012,True
U002218,2025-11-06,D004,True
U002219,2023-09-30,D006,True
U002220,2023-08-22,D005,True
U002221,2024-03-05,D003,True
U002222,2025-10-19,D010,True
U002223,2024-06-22,D013,True
U002224,2025-05-01,D016,True
U002225,2024-08-18,D002,True
U002226,2023-12-19,D003,True
U002227,2024-02-08,D004,True
U002228,2024-11-03,D008,True
U002229,2025-04-18,D001,True
U002230,2023-10-13,D015,True
U002231,2024-11-11,D002,True
U002232,2025-02-28,D010,True
U002233,2025-12-31,D016,True
U002234,2024-04-07,D003,True
U002235,2024-11-14,D011,True
U002236,2023-08-25,D014,True
U002237,2024-02-09,D008,True
U002238,2024-09-03,D002,True
U002239,2024-10-02,D013,True
U002240,2024-09-26,D012,True
U002241,2023-04-22,D009,True
U002242,2024-11-16,D008,True
U002243,2025-06-07,D011,True
U002244,2023-03-05,D001,True
U002245,2025-12-08,D001,True
U002246,2024-04-29,D004,True
U002247,2023-10-21,D005,True
U002248,2023-11-20,D016,True
U002249,2023-12-24,D002,True
U002250,2025-06-25,D010,True
U002251,2023-08-03,D008,True
U002252,2025-04-27,D009,True
U002253,2023-10-22,D012,True
U002254,2025-12-20,D001,True
U002255,2024-09-26,D009,True
U002256,2023-12-04,D012,True
U002257,2023-02-19,D010,True
U002258,2023-10-28,D010,True
U002259,2025-02-04,D002,True
U002260,2025-06-14,D004,True
U002261,2025-11-18,D005,True
U002262,2024-10-20,D006,True
U002263,2025-12-27,D004,True
U002264,2023-11-24,D012,True
U002265,2025-05-30,D001,True
U002266,2023-09-22,D001,True
U002267,2025-05-16,D016,True
U002268,2024-01-17,D002,True
U002269,2023-06-11,D011,True
U002270,2025-04-30,D006,True
U002271,2023-10-25,D015,True
U002272,2023-05-07,D012,True
U002273,2025-11-19,D009,True
U002274,2023-10-02,D004,True
U002275,2023-10-22,D006,True
U002276,2025-03-09,D010,True
U002277,2024-11-25,D014,True
U002278,2024-01-23,D014,True
U002279,2023-03-15,D006,True
U002280,2025-12-11,D005,True
U002281,2025-12-24,D009,True
U002282,2023-04-11,D003,True
U002283,2025-10-31,D008,True
U002284,2023-11-07,D011,True
U002285,2024-09-22,D010,True
U002286,2023-04-07,D013,True
U002287,2024-05-06,D003,True
U002288,2024-08-01,D010,True
U002289,2025-03-14,D016,True
U002290,2025-05-10,D015,True
U002291,2024-05-05,D011,True
U002292,2024-10-11,D003,True
U002293,2024-05-03,D012,True
U002294,2023-12-08,D012,True
U002295,2025-11-30,D002,True
U002296,2025-09-21,D005,True
U002297,2025-11-24,D014,True
U002298,2024-01-15,D010,True
U002299,2023-05-13,D007,True
U002300,2024-03-26,D014,True
U002301,2024-07-29,D005,True
U002302,2023-06-26,D005,True
U002303,2024-07-29,D007,True
U002304,2023-09-08,D003,True
U002305,2025-10-15,D001,True
U002306,2023-01-30,D006,True
U002307,2024-07-15,D011,True
U002308,2025-09-06,D004,True
U002309,2024-07-09,D014,True
U002310,2024-05-02,D015,True
U002311,2025-10-08,D005,True
U002312,2024-11-21,D014,True
U002313,2025-12-19,D015,True
U002314,2024-05-05,D004,True
U002315,2023-03-30,D002,True
U002316,2023-08-08,D001,True
U002317,2025-01-23,D006,True
U002318,2023-12-19,D006,True
U002319,2024-02-13,D011,True
U002320,2024-11-12,D003,True
U002321,2024-12-11,D009,True
U002322,2025-06-23,D015,True
U002323,2023-08-22,D006,True
U002324,2024-12-14,D001,True
U002325,2024-01-22,D010,True
U002326,2025-08-12,D016,True
U002327,2023-12-05,D009,True
U002328,2025-10-28,D004,True
U002329,2023-10-28,D008,True
U002330,2023-06-26,D002,True
U002331,2024-01-13,D009,True
U002332,2025-01-28,D004,True
U002333,2023-07-03,D007,True
U002334,2024-11-08,D007,True
U002335,2023-09-22,D004,True
U002336,2025-11-08,D006,True
U002337,2023-08-18,D012,True
U002338,2023-07-27,D004,True
U002339,2025-03-27,D002,True
U002340,2023-11-09,D010,True
U002341,2023-11-01,D009,True
U002342,2023-09-16,D016,True
U002343,2023-11-22,D009,True
U002344,2023-05-27,D012,True
U002345,2023-11-09,D006,True
U002346,2024-02-23,D002,True
U002347,2024-07-14,D012,True
U002348,2025-09-04,D003,True
U002349,2024-04-14,D008,True
U002350,2025-02-17,D012,True
U002351,2023-05-17,D001,True
U002352,2025-01-16,D014,True
U002353,2025-04-30,D001,True
U002354,2025-03-11,D012,True
U002355,2024-02-15,D004,True
U002356,2024-08-05,D008,True
U002357,2023-01-14,D005,True
U002358,2024-03-11,D011,True
U002359,2025-03-18,D001,True
U002360,2024-08-14,D006,True
U002361,2023-09-15,D011,True
U002362,2025-05-04,D004,True
U002363,2023-01-13,D002,True
U002364,2024-01-17,D006,True
U002365,2023-01-11,D007,True
U002366,2025-10-05,D011,True
U002367,2024-11-28,D001,True
U002368,2023-07-29,D016,True
U002369,2024-10-08,D001,True
U002370,2024-09-27,D002,True
U002371,2024-09-23,D010,True
U002372,2025-11-23,D004,True
U002373,2023-08-02,D016,True
U002374,2023-05-26,D013,True
U002375,2025-03-15,D003,True
U002376,2025-04-24,D001,True
U002377,2024-02-28,D001,True
U002378,2023-04-04,D004,True
U002379,2023-06-07,D002,True
U002380,2024-01-07,D016,True
U002381,2024-05-10,D010,True
U002382,2024-01-18,D009,True
U002383,2025-11-11,D014,True
U002384,2025-05-07,D010,True
U002385,2024-08-12,D015,True
U002386,2023-07-27,D016,True
U002387,2024-11-02,D010,True
U002388,2024-08-15,D004,True
U002389,2024-03-21,D012,True
U002390,2023-09-07,D016,True
U002391,2023-08-15,D011,True
U002392,2023-05-31,D006,True
U002393,2023-11-20,D006,True
U002394,2023-09-16,D008,True
U002395,2025-01-29,D016,True
U002396,2024-10-10,D006,True
U002397,2024-07-08,D008,True
U002398,2023-04-05,D002,True
U002399,2024-12-06,D003,True
U002400,2025-10-10,D011,True
U002401,2023-09-16,D013,True
U002402,2024-03-14,D004,True
U002403,2024-07-06,D003,True
U002404,2024-09-09,D010,True
U002405,2024-12-05,D001,True
U002406,2023-06-27,D013,True
U002407,2023-02-04,D008,True
U002408,2025-02-27,D015,True
U002409,2023-11-05,D003,True
U002410,2023-08-01,D002,True
U002411,2024-01-06,D003,True
U002412,2025-06-03,D016,True
U002413,2025-12-16,D006,True
U002414,2024-07-01,D006,True
U002415,2024-09-01,D014,True
U002416,2024-08-26,D015,True
U002417,2024-08-06,D007,True
U002418,2023-05-29,D008,True
U002419,2023-01-03,D002,True
U002420,2025-08-16,D007,True
U002421,2025-07-30,D009,True
U002422,2024-12-02,D010,True
U002423,2025-07-31,D007,True
U002424,2024-01-26,D016,True
U002425,2025-05-01,D014,True
U002426,2025-03-14,D014,True
U002427,2025-04-21,D003,True
U002428,2025-05-23,D010,True
U002429,2023-06-01,D013,True
U002430,2025-01-16,D001,True
U002431,2023-07-04,D007,True
U002432,2024-07-27,D015,True
U002433,2023-04-20,D008,True
U002434,2024-01-27,D010,True
U002435,2025-04-28,D009,True
U002436,2024-03-09,D012,True
U002437,2023-08-29,D010,True
U002438,2023-06-20,D007,True
U002439,2025-08-22,D004,True
U002440,2023-10-12,D011,True
U002441,2025-01-05,D013,True
U002442,2023-09-29,D008,True
U002443,2023-05-07,D001,True
U002444,2025-12-03,D009,True
U002445,2024-09-30,D007,True
U002446,2025-09-30,D004,True
U002447,2024-04-30,D012,True
U002448,2023-05-06,D004,True
U002449,2023-09-25,D012,True
U002450,2023-07-28,D001,True
U002451,2023-02-02,D002,True
U002452,2024-07-08,D003,True
U002453,2023-02-25,D002,True
U002454,2025-04-10,D010,True
U002455,2024-05-28,D013,True
U002456,2024-12-18,D006,True
U002457,2023-07-30,D003,True
U002458,2023-05-19,D007,True
U002459,2024-07-12,D013,True
U002460,2025-10-23,D015,True
U002461,2024-10-12,D014,True
U002462,2024-11-14,D003,True
U002463,2024-07-13,D007,True
U002464,2025-06-23,D003,True
U002465,2024-12-07,D015,True
U002466,2025-04-02,D005,True
U002467,2024-11-14,D001,True
U002468,2024-04-15,D011,True
U002469,2025-12-18,D008,True
U002470,2025-12-25,D008,True
U002471,2024-06-12,D004,True
U002472,2025-07-19,D013,True
U002473,2024-05-24,D016,True
U002474,2023-09-09,D009,True
U002475,2024-12-18,D016,True
U002476,2024-11-22,D014,True
U002477,2025-06-18,D007,True
U002478,2024-09-09,D016,True
U002479,2025-04-06,D006,True
U002480,2023-04-08,D004,True
U002481,2025-07-31,D012,True
U002482,2024-01-24,D007,True
U002483,2024-12-17,D012,True
U002484,2023-03-06,D008,True
U002485,2025-10-23,D006,True
U002486,2025-07-04,D007,True
U002487,2023-10-09,D016,True
U002488,2025-08-24,D014,True
U002489,2025-09-17,D008,True
U002490,2024-08-18,D010,True
U002491,2025-08-05,D016,True
U002492,2023-01-29,D015,True
U002493,2023-09-27,D001,True
U002494,2025-02-18,D016,True
U002495,2024-04-06,D001,True
U002496,2023-05-10,D006,True
U002497,2023-09-06,D009,True
U002498,2023-01-10,D003,True
U002499,2025-12-24,D011,True
U002500,2025-10-30,D008,True
U002501,2025-07-04,D014,True
U002502,2023-04-22,D003,True
U002503,2025-01-10,D008,True
U002504,2023-07-06,D008,True
U002505,2024-02-27,D008,True
U002506,2025-09-04,D005,True
U002507,2024-12-20,D015,True
U002508,2023-02-07,D004,True
U002509,2024-06-19,D014,True
U002510,2024-01-18,D008,True
U002511,2024-03-23,D008,True
U002512,2023-08-21,D005,True
U002513,2024-08-21,D006,True
U002514,2025-10-05,D015,True
U002515,2025-01-23,D010,True
U002516,2023-02-18,D014,True
U002517,2025-06-11,D003,True
U002518,2024-02-03,D014,True
U002519,2025-02-08,D008,True
U002520,2025-09-16,D013,True
U002521,2023-03-17,D001,True
U002522,2025-08-21,D009,True
U002523,2023-11-03,D016,True
U002524,2025-10-16,D003,True
U002525,2024-06-12,D003,True
U002526,2025-02-26,D001,True
U002527,2024-07-27,D010,True
U002528,2023-07-19,D004,True
U002529,2025-02-10,D002,True
U002530,2024-11-14,D014,True
U002531,2025-04-13,D010,True
U002532,2023-07-01,D010,True
U002533,2023-03-06,D011,True
U002534,2023-09-29,D006,True
U002535,2024-10-19,D015,True
U002536,2023-08-13,D003,True
U002537,2023-04-24,D008,True
U002538,2025-04-09,D015,True
U002539,2023-06-05,D014,True
U002540,2025-11-10,D014,True
U002541,2024-12-11,D011,True
U002542,2025-08-18,D008,True
U002543,2023-09-19,D002,True
U002544,2023-08-11,D012,True
U002545,2023-05-05,D010,True
U002546,2025-08-01,D014,True
U002547,2024-08-04,D008,True
U002548,2023-09-03,D013,True
U002549,2024-08-19,D008,True
U002550,2023-05-02,D012,True
U002551,2023-09-01,D003,True
U002552,2023-02-27,D009,True
U002553,2024-01-07,D008,True
U002554,2024-01-30,D016,True
U002555,2023-06-18,D016,True
U002556,2023-03-22,D012,True
U002557,2025-03-24,D009,True
U002558,2024-02-06,D008,True
U002559,2023-09-06,D003,True
U002560,2023-02-15,D007,True
U002561,2023-07-15,D010,True
U002562,2024-04-01,D006,True
U002563,2024-12-07,D013,True
U002564,2025-10-16,D010,True
U002565,2025-04-08,D009,True
U002566,2024-07-03,D011,True
U002567,2025-12-23,D006,True
U002568,2024-01-12,D013,True
U002569,2023-03-21,D002,True
U002570,2025-02-16,D004,True
U002571,2023-04-25,D006,True
U002572,2024-02-19,D003,True
U002573,2023-10-08,D004,True
U002574,2025-12-25,D008,True
U002575,2023-07-18,D014,True
U002576,2024-10-31,D006,True
U002577,2024-05-13,D001,True
U002578,2024-10-01,D001,True
U002579,2024-04-18,D007,True
U002580,2023-04-01,D009,True
U002581,2025-06-30,D006,True
U002582,2023-07-20,D001,True
U002583,2023-02-16,D013,True
U002584,2024-03-19,D011,True
U002585,2025-04-29,D001,True
U002586,2023-01-23,D014,True
U002587,2025-06-06,D015,True
U002588,2025-12-25,D016,True
U002589,2023-03-09,D007,True
U002590,2024-11-03,D003,True
U002591,2024-09-06,D005,True
U002592,2024-04-18,D002,True
U002593,2025-01-25,D016,True
U002594,2023-12-11,D010,True
U002595,2024-12-25,D012,True
U002596,2025-10-05,D003,True
U002597,2023-09-27,D012,True
U002598,2023-06-27,D012,True
U002599,2023-12-15,D011,True
U002600,2023-05-04,D010,True
U002601,2023-01-29,D013,True
U002602,2024-10-23,D005,True
U002603,2025-08-08,D001,True
U002604,2023-03-23,D001,True
U002605,2024-02-02,D013,True
U002606,2025-09-01,D011,True
U002607,2024-03-27,D016,True
U002608,2024-10-27,D010,True
U002609,2025-05-08,D002,True
U002610,2023-09-25,D001,True
U002611,2025-11-03,D014,True
U002612,2023-11-15,D004,True
U002613,2023-09-18,D003,True
U002614,2024-01-29,D007,True
U002615,2025-07-22,D015,True
U002616,2023-11-17,D013,True
U002617,2025-11-19,D006,True
U002618,2024-05-10,D010,True
